ID,Contract Valid Until,Loaned From,Release Clause,Work Rate
179592,2019,,€1.6M,High/ High
184456,2020,,€1.5M,High/ High
199305,2020,,€1.3M,Medium/ Medium
200841,2020,,€2M,High/ High
202889,2021,,€2.7M,Medium/ High
214153,2019,,€2.2M,High/ Medium
182409,2021,,€2.2M,High/ Medium
189065,2020,,€1.2M,High/ High
198538,2019,,€1.4M,High/ Medium
212618,2023,,€1.9M,High/ Medium
214922,2019,,€1.6M,High/ Low
235658,2021,,€2.3M,Medium/ Medium
236170,2021,,€1.9M,Medium/ Low
177802,2019,,€1.5M,Medium/ Medium
199051,2020,,€1.4M,Medium/ Medium
205963,2020,,€2.7M,High/ Medium
183691,2019,,€1M,Medium/ Medium
214668,2021,,€2.3M,High/ Medium
229260,2020,,€2.1M,High/ Low
169100,2020,,€1.9M,Medium/ Medium
200845,2018,,€2M,High/ Low
227725,2020,,€2.8M,Medium/ Medium
187789,2020,,€1.5M,Medium/ Medium
217998,"Jun 30, 2019",SL Benfica,,Medium/ Medium
168590,2019,,€960K,Medium/ High
176270,2023,,€1.5M,High/ Low
244622,2022,,€3.8M,Medium/ Low
201359,2022,,€1.4M,Low/ Medium
209039,2019,,€2.1M,High/ Medium
215183,2019,,€2M,Medium/ Medium
220815,"Jun 30, 2019",Real Betis,,Medium/ Medium
231823,2021,,€3M,Medium/ Medium
198288,2019,,€1.1M,High/ High
138384,2019,,€689K,Medium/ Medium
213136,2021,,€1.6M,Medium/ Medium
165520,2019,,€1.7M,Medium/ Low
198033,2020,,€2.4M,Medium/ Medium
213905,2021,,€3.3M,High/ Medium
214417,2023,,€1.8M,Medium/ Medium
235409,2019,,€2.4M,Medium/ Low
241297,2020,,€1.2M,Medium/ Medium
204690,2021,,€1.5M,Medium/ Low
214930,2020,,€2.2M,Medium/ Medium
226706,2020,,€2.5M,High/ Medium
234898,2019,,€1.2M,Medium/ Medium
236178,2021,,€2.1M,Medium/ Medium
183442,2020,,€1.8M,Medium/ Medium
207507,2020,,€1.8M,Medium/ Medium
210579,2019,,€2.5M,Medium/ Medium
220051,2022,,€2.4M,High/ Medium
222355,2023,,€3M,Medium/ Medium
225939,2020,,€2M,High/ Medium
242324,"Jun 30, 2019",Paris Saint-Germain,,High/ Medium
219285,2023,,€978K,Medium/ High
230037,2019,,€1.8M,High/ Medium
220566,2020,,€2.7M,Medium/ Medium
222358,2020,,€1.8M,Medium/ Low
243862,2022,,€2.6M,Medium/ Medium
190614,2021,,€506K,Medium/ Medium
199832,2020,,€1.7M,Medium/ Medium
135576,2020,,€1.4M,High/ Low
208024,2021,,€2.2M,Medium/ Medium
165784,"Dec 31, 2018",América de Cali,,High/ Low
195480,2019,,€2M,High/ Medium
198553,2019,,€1.5M,High/ Medium
212121,"Jun 30, 2019",Club Brugge KV,,Medium/ Medium
212377,2018,,€1.4M,Low/ High
51353,2020,,€656K,High/ High
137114,2021,,€488K,Medium/ Medium
220826,2018,,€1.5M,Medium/ High
228762,"Jun 30, 2019",FC Utrecht,,High/ High
189594,2020,,€1.5M,Medium/ Low
148635,2019,,€180K,High/ High
219803,2019,,€2.4M,Medium/ Medium
230043,"Jun 30, 2019",Stade Rennais FC,,High/ Medium
235419,2021,,€2.3M,Medium/ Medium
186267,2020,,€1.3M,High/ Medium
3484,2019,,€266K,Medium/ Medium
204444,"Jun 30, 2019",Norwich City,,Medium/ Medium
213404,"Jun 30, 2019",SL Benfica,,High/ High
229276,2020,,€1.6M,Medium/ Medium
230300,2021,,€2.2M,Medium/ Low
232860,2018,,€1.4M,High/ Medium
235164,2020,,€1.5M,Medium/ Medium
236956,2019,,€2.9M,Medium/ Low
184220,"Jun 30, 2019",Manchester City,,Medium/ Medium
220829,2019,,€2.1M,Medium/ Low
222109,2019,,€3M,High/ High
198046,2019,,€1.6M,Medium/ Medium
201374,2021,,€1.3M,Low/ High
223134,2019,,€2.1M,High/ Medium
164766,2019,,€1.4M,High/ High
232094,2022,,€2.3M,Medium/ Medium
237214,2019,,€2.1M,Medium/ High
173470,2019,,€938K,Medium/ Medium
183454,2019,,€1.3M,High/ Medium
191390,2020,,€1.8M,High/ Medium
203423,2020,,€1.1M,Medium/ Medium
205215,2020,,€1.4M,Medium/ Medium
216479,2020,,€2.7M,Medium/ Low
242079,2022,,€5.1M,Medium/ Medium
177055,2020,,€750K,Medium/ Medium
198560,2019,,€520K,Medium/ High
221600,2020,,€4.3M,High/ Medium
226720,2020,,€3.4M,Medium/ Medium
222881,2018,,€2.4M,High/ Medium
225441,2021,,€3.3M,High/ Medium
231073,"Jun 30, 2019",Atalanta,,Medium/ Medium
192673,2020,,€1.2M,Medium/ High
201890,2022,,€1.6M,High/ Medium
240802,2021,,€4M,High/ Medium
135587,2019,,€998K,Medium/ Medium
212643,"Dec 31, 2018",Leeds United,,High/ Medium
222883,2021,,€2.8M,High/ Medium
245411,2021,,€3.4M,High/ Medium
189603,2020,,€1.3M,High/ Medium
214948,2020,,€1.9M,Medium/ Medium
226468,"Jun 30, 2019",Juventus,,High/ Medium
186788,2019,,€1.1M,Medium/ Medium
203173,2020,,€1.7M,Medium/ Medium
204709,2018,,€2.2M,Medium/ Low
209061,2020,,€2.2M,High/ Medium
216229,2021,,€1.5M,High/ Low
229541,2023,,€2.1M,Medium/ Medium
233125,2020,,€2.7M,Medium/ Medium
204966,"Jun 30, 2019",FC Barcelona,,Medium/ Medium
219046,2020,,€2.7M,Medium/ Medium
221350,"Jun 30, 2019",Manchester City,,High/ Medium
232870,2022,,€2M,Medium/ Medium
235942,"Jun 30, 2019",Sassuolo,,Medium/ Medium
191910,2021,,€1.3M,Medium/ Medium
162471,2019,,€1.1M,High/ Medium
231591,2020,,€1.9M,High/ Medium
214440,2020,,€1.7M,Medium/ Medium
215720,2021,,€1.3M,Medium/ Medium
230824,"Jun 30, 2019",SL Benfica,,High/ Medium
200105,2018,,€1.6M,Medium/ Medium
140201,2019,,€469K,Medium/ Medium
202154,"Jun 30, 2019",Rosario Central,,Medium/ Low
213418,2021,,€3.4M,Medium/ Medium
23466,2021,,€700K,Medium/ Medium
230314,2021,,€1.4M,Medium/ Medium
237994,2022,,€4.3M,High/ Low
190634,2019,,€1.6M,Medium/ High
199339,2020,,€1.1M,Medium/ Medium
136363,2021,,€688K,High/ Low
204203,2021,,€1.1M,Medium/ High
207531,2021,,€1.6M,Medium/ Medium
230315,2021,,€1.3M,Medium/ Medium
222636,"Jun 30, 2019",Stade de Reims,,Medium/ Low
213933,2022,,€2.3M,Medium/ High
143022,2019,,€875K,Medium/ Medium
240046,2021,,€2M,Medium/ Medium
214703,2019,,€878K,Medium/ Medium
223151,2021,,€3.2M,High/ Low
223920,2020,,€1.2M,Medium/ High
231089,2022,,€3.7M,Medium/ Medium
198322,2019,,€1.3M,Medium/ High
201138,"Jun 30, 2019",AJ Auxerre,,Medium/ Medium
232882,2021,,€2.5M,Medium/ Medium
171954,2019,,€900K,Medium/ Low
199347,2020,,€1.6M,Medium/ Medium
203699,2020,,€1.8M,Medium/ Medium
215987,2019,,€180K,Medium/ Medium
222643,2023,,€2.1M,Low/ High
236723,2020,,€3.5M,High/ Low
183987,2020,,€1.3M,High/ Medium
202164,2022,,€1.7M,Medium/ Medium
204468,2019,,€2.1M,Medium/ Low
209332,"Jun 30, 2019",Grasshopper Club Zürich,,Medium/ Medium
210868,2020,,€1.2M,Medium/ High
214964,2019,,€1.4M,Medium/ Low
234164,2021,,€2.4M,Medium/ Medium
238004,2022,,€3.2M,High/ Medium
230581,2022,,€2.9M,Medium/ High
116917,2021,,€1.1M,Medium/ Medium
193461,2019,,€2.2M,High/ Medium
207542,2022,,€1.6M,High/ Low
225974,2023,,€4.3M,Medium/ High
193974,2021,,€1.2M,Medium/ High
214967,2019,,€1.3M,High/ Medium
223671,2022,,€2.7M,Medium/ Medium
227511,2020,,€2.6M,Medium/ Medium
234679,2022,,€3.4M,High/ Medium
242359,"Jun 30, 2019",FC Porto,,Medium/ Medium
181175,2019,,€1.6M,Medium/ Medium
205496,"Jun 30, 2019",Hellas Verona,,Medium/ Medium
211384,2020,,€2.8M,High/ Medium
233400,2020,,€1.9M,Medium/ High
183480,2019,,€1.5M,Medium/ High
190648,2019,,€1.3M,High/ Medium
205753,2019,,€2.3M,Medium/ Medium
227513,2019,,€2M,High/ Medium
204474,2019,,€1.8M,Medium/ Low
218298,2019,,€2M,Medium/ Medium
233146,2021,,€1.4M,Medium/ Medium
185018,2020,,€1.8M,High/ Medium
195258,2020,,€1.2M,Medium/ Medium
204731,2019,,€1.7M,Medium/ Medium
147899,,,,Low/ High
177083,2019,,€1.1M,Medium/ Medium
188091,2019,,€2.1M,High/ High
204220,2018,,€1.8M,High/ Medium
208828,2019,,€2M,Medium/ Medium
212156,2021,,€3.1M,High/ Low
213692,2021,,€3.2M,High/ Medium
165564,2020,,€844K,Medium/ Medium
169404,2020,,€930K,Medium/ Medium
240316,2019,,€2.8M,Medium/ High
243388,2023,,€3M,High/ Medium
181436,2021,,€1.2M,Low/ High
221885,2020,,€2.4M,Low/ Medium
229053,2020,,€2.2M,Medium/ Medium
219582,2021,,€2.3M,Low/ Medium
232894,2021,,€1.5M,Medium/ Low
181694,2019,,€1.4M,Medium/ Medium
202175,2019,,€1.2M,Medium/ Medium
213951,2021,,€1.5M,Medium/ Medium
216255,2022,,€2.8M,Medium/ Medium
226495,2018,,€2.3M,High/ Medium
230079,2021,,€2.8M,High/ Low
237247,,,,Medium/ Medium
182207,2021,,€1.1M,Medium/ Medium
183743,2021,,€1.1M,Medium/ Medium
186559,2019,,€2M,Medium/ Medium
213952,2020,,€1.9M,Medium/ Medium
184512,2020,,€1.3M,Low/ High
236993,2020,,€2M,High/ High
213954,2019,,€2.3M,Medium/ Medium
216514,2019,,€1.4M,Medium/ Low
228546,2021,,€2.2M,High/ High
235458,2021,,€3M,Low/ Medium
181699,2021,,€1.3M,High/ Low
214724,2023,,€1.5M,High/ Medium
214980,2019,,€1.5M,Medium/ Low
222404,2020,,€3.2M,Medium/ High
225476,"Jun 30, 2019",Birmingham City,,Medium/ Medium
234948,2021,,€2.9M,High/ High
187076,2019,,€1.5M,Medium/ Medium
201925,2021,,€1.7M,Medium/ Medium
228805,2019,,€1.8M,Low/ High
229317,2018,,€1.1M,Medium/ High
230598,2018,,€2.5M,Medium/ Medium
231110,2020,,€2.8M,Medium/ High
169158,2020,,€1M,Medium/ Medium
207815,2020,,€2.4M,High/ Medium
215239,2018,,€1.2M,Medium/ Medium
215751,"Jun 30, 2019",Atalanta,,High/ Low
230343,2021,,€1.4M,Medium/ Medium
239303,2022,,€3.1M,Medium/ Medium
187591,2018,,€709K,Medium/ Medium
229064,2020,,€2.1M,Medium/ Medium
231624,"Jun 30, 2019",SC Freiburg,,High/ Medium
227785,"Jun 30, 2019",Club Atlético Colón,,High/ Medium
192201,2019,,€875K,Medium/ Medium
138698,2019,,€1.7M,Medium/ Low
219594,2019,,€2.3M,High/ High
223690,2019,,€2M,Medium/ Medium
239050,2019,,€2.2M,Low/ High
201163,2019,,€1.8M,Medium/ Medium
224715,2019,,€3.5M,Low/ Medium
235467,2021,,€2.4M,High/ Medium
198348,2019,,€1.9M,High/ Medium
210380,2020,,€2.2M,High/ Medium
220876,"Jun 30, 2019",AS Saint-Étienne,,Medium/ Medium
159436,2022,,€98K,Medium/ Medium
226508,2021,,€4.9M,Medium/ Medium
195020,2021,,€2.3M,Medium/ High
220621,2022,,€3M,High/ Low
235981,2019,,€2.8M,High/ Medium
222926,2021,,€2.4M,High/ Medium
214991,"Jun 30, 2019",Toulouse Football Club,,Medium/ Medium
219087,2023,,€2.5M,Medium/ Medium
229327,2019,,€2.2M,Medium/ High
169423,,,,Medium/ Medium
243663,2022,,€2.6M,Medium/ Medium
184527,2020,,€1.6M,High/ Low
201936,2022,,€844K,Medium/ Medium
203216,2019,,€1.6M,High/ Medium
182224,2018,,€1.5M,Medium/ Medium
210129,,,,High/ Medium
210385,2021,,€1.9M,Medium/ Medium
166097,2019,,€1.3M,Medium/ Medium
198354,2021,,€1.6M,Medium/ Medium
222930,"May 31, 2019",FK Austria Wien,,Medium/ Medium
226002,2019,,€1.9M,Medium/ Medium
202451,2021,,€2.3M,Medium/ Medium
219091,2023,,€2.2M,Low/ High
222163,2020,,€1.4M,Medium/ Medium
168403,2023,,€960K,Low/ High
234195,2020,,€2M,High/ Medium
235987,2021,,€2.7M,Medium/ Medium
174547,2018,,€338K,Medium/ Medium
181971,2020,,€1.7M,High/ High
226772,2019,,€1.6M,Medium/ High
172756,"Dec 31, 2018",Legia Warszawa,,High/ High
208597,2021,,€1.6M,Medium/ Medium
213717,2019,,€1.5M,Low/ Low
214998,2019,,€638K,Medium/ Medium
216534,2019,,€1.6M,High/ Low
223190,2019,,€2.4M,Medium/ Medium
232406,2021,,€1.9M,Medium/ High
236246,"Jun 30, 2019",Liverpool,,High/ Medium
240342,2020,,€2.2M,Medium/ Medium
244182,2022,,€4.3M,High/ Medium
187350,"May 31, 2019",Monarcas Morelia,,Medium/ High
192982,2021,,€1.3M,Medium/ Low
158167,2019,,€1.1M,Medium/ Medium
182743,2019,,€1.1M,Medium/ Medium
202456,2021,,€1.7M,Medium/ Medium
208856,2019,,€1.4M,Medium/ Medium
148696,2019,,€375K,High/ Medium
164568,2023,,€1.1M,Medium/ Medium
192728,2021,,€1.2M,Medium/ Medium
215001,2021,,€1.1M,Medium/ Medium
244697,2020,,€1.8M,Medium/ High
183513,2020,,€1.5M,Medium/ Medium
209371,2020,,€834K,High/ High
226523,2020,,€1.8M,Medium/ High
227547,2019,,€2.8M,Medium/ Low
228827,2019,,€3.1M,Medium/ Medium
230107,"Jun 30, 2019",Angers SCO,,High/ High
171995,2019,,€1.5M,High/ Medium
179931,2019,,€1.2M,Medium/ Medium
220636,2019,,€2.8M,Medium/ Medium
223452,2019,,€2M,High/ Medium
229596,2019,,€2.1M,High/ High
236508,2021,,€3.1M,Medium/ Medium
193244,2021,,€975K,Medium/ Medium
139229,2021,,€238K,Medium/ High
208861,2021,,€1.4M,Medium/ High
223709,2020,,€1.8M,Medium/ Medium
228829,2022,,€2M,Medium/ Medium
239837,2020,,€4.6M,Medium/ Medium
184285,2020,,€1.5M,Medium/ Medium
193757,2019,,€1.9M,Medium/ Medium
135647,2018,,€506K,Medium/ Low
219871,2019,,€2.1M,Medium/ High
240095,2023,,€2.7M,Medium/ Medium
240351,2022,,€3.4M,High/ Medium
184287,2021,,€1.5M,High/ Medium
194783,"Jun 30, 2019",Cagliari,,Medium/ Medium
199904,2023,,€1.3M,Medium/ Medium
222944,2020,,€2.3M,Medium/ Low
204513,2021,,€1.8M,Medium/ Medium
208865,2020,,€1.8M,High/ Medium
213729,2019,,€2.1M,Medium/ Medium
216289,2021,,€2.1M,Medium/ Medium
230625,2021,,€2.5M,Medium/ Medium
203746,2020,,€2.8M,Medium/ Medium
215266,2023,,€2.2M,Medium/ Low
166114,2019,,€1.6M,Low/ Low
244194,2020,,€2.4M,Medium/ High
189922,2019,,€750K,Medium/ Medium
203491,2021,,€2.6M,High/ Medium
206563,"Jun 30, 2019",Rangers FC,,High/ High
226787,"Jun 30, 2019",Racing Club,,Medium/ Medium
237283,2020,,€2.8M,High/ High
237539,2023,,€4.2M,Medium/ Medium
239331,2022,,€2.7M,High/ Low
189155,2021,,€1.4M,Medium/ Medium
190435,2021,,€1.4M,Medium/ Medium
222692,2022,,€1.7M,High/ Medium
229348,"Jun 30, 2019",Everton,,Medium/ Medium
235236,2022,,€1.8M,Medium/ Medium
189412,2019,,€2.2M,High/ High
209637,2021,,€1.3M,Medium/ High
210917,2019,,€2.2M,Medium/ High
221413,2019,,€2.4M,Medium/ Medium
222693,2022,,€2.2M,Medium/ Medium
230117,2019,,€1.8M,Medium/ Medium
212454,2019,,€3.2M,Medium/ Medium
213990,2023,,€439K,Medium/ Medium
228326,2021,,€2.2M,High/ Medium
239590,2018,,€1.5M,Medium/ Medium
239846,2023,,€2.5M,Medium/ Medium
187110,2019,,€1.4M,High/ Medium
193510,2019,,€723K,Medium/ Medium
223207,,,,Medium/ Medium
233959,2023,,€2.7M,Medium/ Medium
235751,2020,,€1.8M,Medium/ Medium
242663,2021,,€2.7M,Medium/ Medium
177895,2019,,€2M,Medium/ Low
208616,2021,,€1.1M,Medium/ Medium
233960,2021,,€3.3M,Medium/ Medium
234728,2021,,€4.7M,Medium/ Medium
184040,2020,,€1.5M,Medium/ Medium
185064,2021,,€943K,High/ Medium
193768,2019,,€1.9M,High/ Medium
196072,2019,,€553K,Medium/ Medium
211177,2021,,€1.8M,High/ Medium
218345,2018,,€1.5M,High/ High
177129,2019,,€1.1M,Low/ High
202474,2020,,€1.7M,Medium/ High
211946,2020,,€1.3M,Medium/ Medium
230378,2021,,€618K,Medium/ Medium
241130,2022,,€3.7M,High/ Medium
206315,2021,,€1.2M,Medium/ Medium
211691,2019,,€1.2M,Medium/ High
220395,2021,,€2.8M,High/ Medium
175851,2020,,€2.9M,High/ Medium
202220,2019,,€1.6M,Medium/ Medium
213228,2020,,€1.8M,High/ Medium
215020,2019,,€2.4M,High/ Low
228332,2022,,€3.4M,Low/ High
172780,2020,,€1.8M,Medium/ Low
193772,,,,Medium/ Medium
232429,2021,,€1.4M,Medium/ Medium
226798,2022,,€2.1M,Medium/ High
236270,,,,Medium/ Medium
236271,2021,,€2M,Medium/ Medium
237807,2022,,€3M,High/ Medium
211952,2021,,€2.1M,Medium/ Medium
212208,2023,,€1.6M,High/ High
228080,"Jun 30, 2019",Borussia Dortmund,,High/ Medium
184816,2019,,€1.5M,High/ High
186352,2019,,€1.2M,Medium/ High
200689,"Jan 1, 2019",Sheffield United,,High/ High
223473,2020,,€1.8M,Low/ Medium
229361,2021,,€2.4M,Medium/ Medium
232433,2020,,€1.4M,Medium/ Medium
212210,2021,,€2.7M,Medium/ Low
213746,2019,,€2.2M,Medium/ Medium
214258,2018,,€338K,High/ High
223730,2021,,€1.4M,High/ Medium
230386,2021,,€618K,Medium/ Medium
231410,2019,,€5.4M,Medium/ Medium
234994,2019,,€1.6M,Medium/ Medium
177906,2019,,€1.8M,Medium/ Medium
244466,2019,,€2.2M,Medium/ High
179698,"Jun 30, 2019",Racing Club,,Medium/ Medium
201971,2022,,€1.1M,High/ Medium
215283,2020,,€2.4M,Medium/ Medium
228595,2020,,€2.4M,Medium/ Medium
231667,2021,,€1.9M,Medium/ Medium
244467,2022,,€2.6M,Medium/ Medium
190195,2019,,€1.4M,Medium/ Medium
229108,2020,,€1.4M,Medium/ Low
238068,2023,,€3.1M,Medium/ Medium
176628,2018,,€1.5M,Medium/ Low
217845,2020,,€3.7M,Medium/ Medium
226805,2020,,€1.5M,Low/ High
238837,2018,,€1.3M,Medium/ Medium
183797,2019,,€1.3M,Low/ Medium
186101,2020,,€1.1M,Medium/ Medium
208630,2020,,€1.5M,High/ Medium
158966,2020,,€653K,Medium/ Medium
208631,2020,,€1.7M,Medium/ Medium
223223,2021,,€1.6M,High/ High
229879,2023,,€1.8M,Medium/ High
167159,2019,,€750K,Medium/ Medium
232951,2021,,€1.8M,High/ High
244727,2019,,€1.8M,Medium/ Low
200440,2020,,€2.4M,High/ Medium
203256,2019,,€1M,Medium/ Medium
169464,2020,,€1.7M,Medium/ Medium
202489,2021,,€2.2M,High/ High
235513,"Jun 30, 2019",RSC Anderlecht,,High/ Medium
203002,2019,,€1.3M,Medium/ High
214266,2018,,€540K,High/ Medium
224251,2021,,€2.2M,Medium/ Medium
224507,2019,,€1.7M,Medium/ Medium
234747,2020,,€2.4M,Medium/ Medium
49659,2019,,€788K,Medium/ Medium
228860,"Jun 30, 2019",PSV,,Medium/ Medium
222461,2019,,€3.4M,Medium/ Medium
223229,,,,Medium/ High
235005,2021,,€2M,Medium/ Medium
175613,2020,,€744K,Medium/ Medium
189437,2019,,€1.5M,Medium/ Medium
202238,2019,,€2.2M,Medium/ High
211966,2021,,€2.8M,High/ Medium
221694,2019,,€2.1M,Medium/ Medium
227838,2019,,€1.9M,High/ Medium
237566,2020,,€2.1M,High/ High
178430,2021,,€510K,Low/ Medium
182270,2020,,€914K,Medium/ Medium
219647,2019,,€2.1M,Medium/ Low
197376,2020,,€1.6M,Medium/ Medium
212224,2023,,€1.8M,High/ Medium
189952,2021,,€1.2M,Medium/ Medium
223746,"Jun 30, 2019",Birmingham City,,Medium/ Low
226050,2021,,€4.1M,Medium/ Medium
164610,2018,,€405K,Low/ High
193794,2019,,€3.2M,Medium/ Medium
194050,2020,,€880K,Medium/ Medium
198147,2019,,€1.1M,Medium/ Medium
212483,2019,,€1.7M,Medium/ Medium
223747,2020,,€2.2M,Medium/ High
240131,2022,,€2.8M,High/ Medium
216068,2020,,€1.1M,Medium/ High
156164,2019,,€1.1M,Medium/ High
229380,2020,,€840K,Medium/ Medium
231428,"Jun 30, 2019",Sassuolo,,Medium/ Medium
233988,2021,,€475K,Medium/ Medium
229381,2023,,€1.3M,High/ Medium
240133,2021,,€1.8M,Medium/ Medium
186117,"Dec 31, 2018",Crystal Palace,,Low/ Low
217606,2018,,€1.9M,High/ High
220166,2020,,€2M,Medium/ Medium
190982,2020,,€1.5M,Medium/ Medium
210951,2019,,€2.3M,Medium/ High
232711,2023,,€1.9M,Medium/ Medium
183815,2021,,€850K,High/ Medium
203528,2020,,€2.4M,Medium/ Low
143112,2019,,€450K,High/ Medium
226568,,,,High/ Medium
229640,2020,,€1.7M,High/ Medium
245768,2021,,€1.5M,High/ Medium
189192,2020,,€1.4M,High/ Medium
204297,2021,,€1.7M,Medium/ Medium
229641,,,,High/ Medium
46857,2019,,€350K,Medium/ Medium
199946,2020,,€1.8M,Medium/ Medium
205578,2021,,€1.5M,Medium/ Medium
225034,2020,,€2.4M,Medium/ High
186122,2019,,€1.1M,Medium/ Medium
156683,2021,,€531K,High/ High
159499,2020,,€800K,Medium/ Medium
239627,2021,,€2.3M,Medium/ Medium
176907,2018,,€405K,Medium/ Low
245259,2021,,€2.2M,Medium/ Medium
199692,2022,,€1.5M,Medium/ High
201484,2021,,€1.8M,Medium/ Medium
205068,2020,,€1.6M,Medium/ Medium
211212,2020,,€1.8M,High/ High
220940,2021,,€2.7M,High/ Medium
224524,2019,,€1.6M,Low/ Medium
163340,2019,,€1.4M,Medium/ Medium
206605,2019,,€2M,Medium/ Medium
224013,2022,,€2.6M,High/ High
230413,2021,,€1.5M,Medium/ Medium
236301,2020,,€2.4M,Medium/ Medium
179725,2020,,€1.2M,Medium/ High
206606,2020,,€1.8M,Medium/ High
222734,2018,,€1.3M,High/ Medium
231950,2020,,€1.1M,High/ Medium
233998,2021,,€1.1M,Medium/ Medium
228111,2020,,€3M,High/ High
227600,2023,,€1.7M,High/ Medium
239120,"Jun 30, 2019",Deportivo de La Coruña,,Medium/ Medium
243984,2020,,€1.6M,High/ Low
215569,2020,,€1.7M,Low/ Medium
221969,2020,,€1.2M,Medium/ Medium
202770,"Jun 30, 2019",Middlesbrough,,Medium/ Medium
212242,2019,,€1.9M,High/ Medium
222226,,,,Medium/ High
239378,2021,,€2.4M,High/ High
203283,2019,,€2M,Medium/ Medium
214291,2018,,€1.4M,Medium/ Medium
176403,2021,,€719K,High/ Medium
183315,2018,,€284K,Medium/ Medium
165908,2023,,€438K,Medium/ High
240916,2021,,€2.3M,Medium/ High
176916,2021,,€1.1M,Medium/ Medium
146453,2019,,€400K,High/ High
219413,"Jun 30, 2019",Atlético Nacional,,Medium/ Medium
241941,2021,,€4.3M,Medium/ Medium
184341,2020,,€1.4M,High/ Low
219670,"Jun 30, 2019",Racing Club,,Medium/ High
232214,2020,,€2.1M,High/ Medium
228887,2020,,€1.2M,Medium/ Medium
232728,2021,,€875K,High/ Medium
189208,2019,,€1.2M,Medium/ Low
193304,2019,,€878K,Medium/ High
233241,2019,,€3.2M,High/ Medium
171033,2021,,€963K,Medium/ Medium
202778,2019,,€1.5M,Medium/ Medium
225562,2019,,€2.9M,Medium/ Medium
228378,2023,,€2.7M,High/ High
231706,2021,,€1.6M,High/ Medium
168730,2023,,€770K,Medium/ Low
201243,2021,,€1.5M,Medium/ Low
237595,"Jun 30, 2019",FC Bayern München,,Medium/ Medium
244251,2021,,€1.6M,Medium/ Medium
245275,2022,,€2.9M,High/ Medium
190491,2019,,€1.2M,Medium/ High
211228,2020,,€2.3M,High/ High
216860,2020,,€2M,Medium/ Medium
223004,2021,,€2.1M,High/ Medium
228892,2019,,€1.6M,Medium/ Medium
237340,2021,,€1.8M,High/ Medium
242716,2021,,€2.4M,High/ Medium
205085,2020,,€1.2M,Low/ Medium
226077,,,,Medium/ Medium
178461,2022,,€1M,High/ High
146462,2019,,€419K,Medium/ Medium
224798,2022,,€2.1M,High/ Low
234014,2021,,€855K,Medium/ Medium
129566,2019,,€998K,Medium/ High
209695,"Jun 30, 2019",SD Huesca,,Medium/ Medium
245279,2020,,€3.2M,High/ Medium
186655,,,,Medium/ Medium
144160,2019,,€1.1M,Medium/ Medium
212000,2019,,€2.2M,Medium/ Medium
215328,"Jun 30, 2019",Estudiantes de La Plata,,Medium/ High
182816,2019,,€420K,Low/ Medium
210209,2020,,€1.4M,Medium/ Low
221473,2020,,€2.6M,High/ High
222497,2020,,€2.3M,Medium/ Medium
227617,"Jun 30, 2019",Chievo Verona,,High/ Low
228897,2021,,€1.4M,High/ High
231713,"Dec 31, 2018",Independiente Santa Fe,,High/ Medium
175393,,,,High/ Low
211234,2020,,€2.2M,Medium/ Medium
211746,2019,,€1.8M,Medium/ Medium
219170,2018,,€1.2M,High/ Medium
228130,2023,,€719K,Medium/ Medium
