ID,Overall,Potential,International Reputation
201163,69,69,1.0
224715,69,79,1.0
235467,69,75,1.0
198348,69,69,1.0
210380,69,72,1.0
220876,69,79,1.0
159436,69,69,1.0
226508,69,83,1.0
195020,69,70,1.0
220621,69,75,1.0
235981,69,77,1.0
222926,69,74,1.0
214991,69,74,1.0
219087,69,77,1.0
229327,69,69,1.0
169423,69,69,1.0
243663,69,74,1.0
184527,69,69,1.0
201936,69,69,1.0
203216,69,70,1.0
182224,69,69,1.0
210129,69,69,1.0
210385,69,75,1.0
166097,69,69,1.0
198354,69,69,1.0
222930,69,74,1.0
226002,69,74,1.0
202451,69,71,1.0
219091,69,78,1.0
222163,69,69,1.0
168403,69,69,1.0
234195,69,76,1.0
235987,69,80,1.0
174547,69,69,1.0
181971,69,69,1.0
226772,69,70,1.0
172756,69,69,1.0
208597,69,74,1.0
213717,69,69,1.0
214998,69,69,1.0
216534,69,69,1.0
223190,69,73,1.0
232406,69,72,1.0
236246,69,82,1.0
240342,69,72,1.0
244182,69,81,1.0
187350,69,69,1.0
192982,69,69,1.0
158167,69,69,1.0
182743,69,69,1.0
202456,69,69,1.0
208856,69,69,1.0
148696,69,69,1.0
164568,69,69,1.0
192728,69,69,2.0
215001,69,69,1.0
244697,69,69,1.0
183513,69,70,1.0
209371,69,69,1.0
226523,69,75,1.0
227547,69,75,1.0
228827,69,80,1.0
230107,69,79,1.0
171995,69,69,1.0
179931,69,69,1.0
220636,69,75,1.0
223452,69,69,1.0
229596,69,69,1.0
236508,69,77,1.0
193244,69,69,1.0
139229,69,69,2.0
208861,69,69,1.0
223709,69,71,1.0
228829,69,71,1.0
239837,69,83,1.0
184285,69,69,1.0
193757,69,73,1.0
135647,69,69,1.0
219871,69,75,1.0
240095,69,77,1.0
240351,69,78,1.0
184287,69,69,1.0
194783,69,69,1.0
199904,69,73,1.0
222944,69,73,1.0
204513,69,71,1.0
208865,69,69,1.0
213729,69,81,1.0
216289,69,73,1.0
230625,69,73,1.0
203746,69,74,1.0
215266,69,74,1.0
166114,69,69,2.0
244194,69,76,1.0
189922,69,69,2.0
203491,69,72,1.0
206563,69,73,1.0
226787,69,77,1.0
237283,69,78,1.0
237539,69,81,1.0
239331,69,76,1.0
189155,69,69,1.0
190435,69,70,1.0
222692,69,72,1.0
229348,69,81,1.0
235236,69,72,1.0
189412,69,72,1.0
209637,69,69,1.0
210917,69,72,1.0
221413,69,79,1.0
222693,69,74,1.0
230117,69,71,1.0
212454,69,77,1.0
213990,69,69,1.0
228326,69,76,1.0
239590,69,71,1.0
239846,69,75,1.0
187110,69,69,1.0
193510,69,69,1.0
223207,69,71,1.0
233959,69,79,1.0
235751,69,73,1.0
242663,69,81,1.0
177895,69,69,1.0
208616,69,69,1.0
233960,69,81,1.0
234728,69,82,1.0
184040,69,72,1.0
185064,69,69,1.0
193768,69,71,1.0
196072,69,69,2.0
211177,69,72,1.0
218345,69,69,1.0
177129,69,69,1.0
202474,69,71,1.0
211946,69,71,1.0
230378,69,69,1.0
241130,69,80,1.0
206315,69,69,1.0
211691,69,69,1.0
220395,69,77,1.0
175851,69,72,1.0
202220,69,69,1.0
213228,69,73,1.0
215020,69,75,1.0
228332,69,80,1.0
172780,69,69,1.0
193772,69,70,1.0
232429,69,69,1.0
226798,69,75,1.0
236270,69,76,1.0
236271,69,74,1.0
237807,69,81,1.0
211952,69,71,1.0
212208,69,71,1.0
228080,69,81,1.0
184816,69,69,1.0
186352,69,69,1.0
200689,69,71,1.0
223473,69,69,1.0
229361,69,77,1.0
232433,69,69,1.0
212210,69,77,1.0
213746,69,69,1.0
214258,69,69,1.0
223730,69,69,1.0
230386,69,69,1.0
231410,69,86,1.0
234994,69,73,1.0
177906,69,69,1.0
244466,69,76,1.0
179698,69,69,1.0
201971,69,69,1.0
215283,69,72,1.0
228595,69,77,1.0
231667,69,72,1.0
244467,69,76,1.0
190195,69,69,1.0
229108,69,69,1.0
238068,69,78,1.0
176628,69,69,1.0
217845,69,78,1.0
226805,69,70,1.0
238837,69,70,1.0
183797,69,69,1.0
186101,69,69,1.0
208630,69,71,1.0
158966,69,69,1.0
208631,69,70,1.0
223223,69,69,1.0
229879,69,73,1.0
167159,69,69,1.0
232951,69,72,1.0
244727,69,69,1.0
200440,69,70,1.0
203256,69,69,1.0
169464,69,69,1.0
202489,69,73,1.0
235513,69,76,1.0
203002,69,69,1.0
214266,69,69,1.0
224251,69,76,1.0
224507,69,69,1.0
234747,69,77,1.0
49659,69,69,2.0
228860,69,74,1.0
222461,69,76,1.0
223229,69,81,1.0
235005,69,76,1.0
175613,69,69,1.0
189437,69,69,1.0
202238,69,71,1.0
211966,69,77,1.0
221694,69,69,1.0
227838,69,72,1.0
237566,69,75,1.0
178430,69,69,2.0
182270,69,69,1.0
219647,69,70,1.0
197376,68,69,1.0
212224,68,71,1.0
189952,68,68,1.0
223746,68,68,1.0
226050,68,81,1.0
164610,68,68,1.0
193794,68,77,1.0
194050,68,68,1.0
198147,68,68,1.0
212483,68,70,1.0
223747,68,74,1.0
240131,68,74,1.0
216068,68,68,1.0
156164,68,68,1.0
229380,68,68,1.0
231428,68,76,1.0
233988,68,68,1.0
229381,68,68,1.0
240133,68,68,1.0
186117,68,69,1.0
217606,68,73,1.0
220166,68,68,1.0
190982,68,68,1.0
210951,68,74,1.0
232711,68,76,1.0
183815,68,68,1.0
203528,68,69,1.0
143112,68,68,1.0
226568,68,82,1.0
229640,68,77,1.0
245768,68,72,1.0
189192,68,68,1.0
204297,68,70,1.0
229641,68,68,1.0
46857,68,68,2.0
199946,68,68,1.0
205578,68,71,1.0
225034,68,79,1.0
186122,68,68,1.0
156683,68,68,1.0
159499,68,68,1.0
239627,68,73,1.0
176907,68,68,1.0
245259,68,73,1.0
199692,68,69,1.0
201484,68,71,1.0
205068,68,70,1.0
211212,68,69,1.0
220940,68,77,1.0
224524,68,72,1.0
163340,68,68,2.0
206605,68,73,1.0
224013,68,74,1.0
230413,68,68,1.0
236301,68,77,1.0
179725,68,68,1.0
206606,68,73,1.0
222734,68,72,1.0
231950,68,68,1.0
233998,68,68,1.0
228111,68,79,1.0
227600,68,76,1.0
239120,68,82,1.0
243984,68,68,1.0
215569,68,73,1.0
221969,68,69,1.0
202770,68,73,1.0
212242,68,73,1.0
222226,68,68,1.0
239378,68,78,1.0
203283,68,71,1.0
214291,68,73,1.0
176403,68,68,1.0
183315,68,68,1.0
165908,68,68,1.0
240916,68,79,1.0
176916,68,68,1.0
146453,68,68,1.0
219413,68,69,1.0
241941,68,84,1.0
184341,68,68,1.0
219670,68,74,1.0
232214,68,76,1.0
228887,68,70,1.0
232728,68,68,1.0
189208,68,68,1.0
193304,68,68,1.0
233241,68,79,1.0
171033,68,69,1.0
202778,68,69,1.0
225562,68,75,1.0
228378,68,76,1.0
231706,68,70,1.0
168730,68,68,1.0
201243,68,68,1.0
237595,68,79,1.0
244251,68,69,1.0
245275,68,77,1.0
190491,68,71,1.0
211228,68,73,1.0
216860,68,75,1.0
223004,68,71,1.0
228892,68,70,1.0
237340,68,72,1.0
242716,68,77,1.0
205085,68,68,1.0
226077,68,68,1.0
178461,68,68,1.0
146462,68,68,1.0
224798,68,77,1.0
234014,68,68,1.0
129566,68,68,1.0
209695,68,75,1.0
245279,68,80,1.0
186655,68,68,1.0
144160,68,68,1.0
212000,68,74,1.0
215328,68,72,1.0
182816,68,68,1.0
210209,68,68,1.0
221473,68,80,1.0
222497,68,78,1.0
227617,68,74,1.0
228897,68,68,1.0
231713,68,79,1.0
175393,68,68,1.0
211234,68,75,1.0
211746,68,70,1.0
219170,68,68,1.0
228130,68,68,1.0
230178,68,68,1.0
244258,68,68,1.0
189730,68,68,1.0
208675,68,75,1.0
173859,68,68,1.0
242467,68,68,1.0
244259,68,75,1.0
193827,68,68,1.0
219684,68,76,1.0
200741,68,73,1.0
221477,68,71,1.0
230693,68,70,1.0
234789,68,78,1.0
172837,68,68,1.0
206630,68,68,1.0
208422,68,71,1.0
234022,68,68,1.0
234790,68,77,1.0
202535,68,68,1.0
204071,68,68,1.0
215335,68,68,1.0
233767,68,81,1.0
199464,68,69,1.0
205096,68,71,1.0
215592,68,68,1.0
222248,68,68,1.0
223272,68,75,1.0
233512,68,70,1.0
236072,68,68,1.0
240168,68,73,1.0
199721,68,71,1.0
205353,68,71,1.0
208681,68,71,1.0
215593,68,75,1.0
219177,68,73,1.0
220201,68,76,1.0
231209,68,78,1.0
234025,68,68,1.0
234281,68,71,1.0
235561,68,68,1.0
200746,68,71,1.0
204842,68,74,1.0
209194,68,68,1.0
188202,68,70,1.0
193578,68,69,1.0
200235,68,69,1.0
180267,68,68,1.0
200236,68,68,1.0
207660,68,71,1.0
207916,68,74,1.0
210476,68,72,1.0
224812,68,71,1.0
226604,68,80,1.0
234284,68,71,1.0
191532,68,68,1.0
234029,68,68,1.0
197166,68,69,1.0
198702,68,72,1.0
212014,68,68,1.0
215598,68,74,1.0
159278,68,68,1.0
174382,68,68,1.0
204847,68,73,1.0
212783,68,71,1.0
214575,68,70,1.0
192559,68,71,1.0
204080,68,68,1.0
208432,68,69,1.0
214320,68,68,1.0
219952,68,77,1.0
220720,68,75,1.0
156464,68,68,1.0
201265,68,68,1.0
139057,68,68,2.0
204849,68,75,1.0
217649,68,68,1.0
183601,68,68,1.0
198962,68,68,1.0
204850,68,71,1.0
205874,68,68,1.0
211506,68,73,1.0
203315,68,69,1.0
216627,68,71,1.0
229171,68,74,1.0
235827,68,71,1.0
198964,68,68,1.0
202548,68,68,1.0
203060,68,73,1.0
146996,68,68,1.0
215092,68,68,1.0
230196,68,68,1.0
233781,68,80,1.0
242997,68,81,1.0
182837,68,68,1.0
187701,68,68,1.0
201526,68,70,1.0
201271,68,68,1.0
213559,68,68,1.0
214840,68,73,1.0
163640,68,68,1.0
243000,68,69,1.0
216377,68,68,1.0
242489,68,77,1.0
178233,68,68,1.0
202810,68,74,1.0
209722,68,73,1.0
211514,68,72,1.0
214330,68,68,1.0
159034,68,68,2.0
227898,68,68,1.0
193850,68,68,1.0
198971,68,68,1.0
202043,68,72,1.0
214331,68,68,1.0
224315,68,71,1.0
207932,68,71,1.0
210492,68,68,1.0
212540,68,69,1.0
221756,68,73,1.0
228668,68,68,1.0
49212,68,68,1.0
199741,68,68,1.0
203069,68,71,1.0
225341,68,73,1.0
230205,68,68,1.0
185149,68,68,1.0
214590,68,68,1.0
221246,68,68,1.0
233790,68,76,1.0
225855,68,74,1.0
228415,68,77,1.0
202304,68,68,1.0
222528,68,79,1.0
197953,68,68,1.0
210241,68,68,1.0
149825,68,68,1.0
219969,68,75,1.0
222273,68,68,1.0
201026,68,69,1.0
206402,68,68,1.0
230210,68,68,1.0
230978,68,77,1.0
232770,68,80,1.0
233282,68,74,1.0
237122,68,78,1.0
212035,68,73,1.0
212803,68,76,1.0
159043,68,68,3.0
233795,68,82,1.0
241731,68,71,1.0
149572,68,68,1.0
231236,68,79,1.0
188996,68,68,1.0
191044,68,68,1.0
191556,68,68,1.0
193860,68,68,1.0
208965,68,70,1.0
232005,68,73,1.0
183365,68,68,1.0
205894,68,72,1.0
214854,68,68,1.0
218182,68,68,1.0
224838,68,76,1.0
225606,68,68,1.0
162886,68,68,1.0
186950,68,68,1.0
193350,68,68,1.0
232775,68,69,1.0
173383,68,68,1.0
204616,68,71,1.0
208968,68,70,1.0
193864,68,68,1.0
197961,68,69,1.0
240201,68,81,1.0
205386,68,72,1.0
216138,68,68,1.0
238666,68,71,1.0
198731,68,71,1.0
214091,68,68,1.0
228171,68,76,1.0
206412,68,71,1.0
230476,68,68,1.0
234060,68,78,1.0
230221,68,68,1.0
246093,68,72,1.0
201038,68,70,1.0
225614,68,80,1.0
229966,68,74,1.0
240206,68,69,1.0
206159,68,71,1.0
214351,68,70,1.0
227919,68,71,1.0
193103,68,68,1.0
207952,68,71,1.0
210000,68,69,1.0
239696,68,79,1.0
242000,68,83,1.0
212817,68,69,1.0
213841,68,72,1.0
192337,68,68,1.0
196946,68,68,1.0
199762,68,70,1.0
209746,68,69,1.0
220754,68,73,1.0
203859,68,68,1.0
208723,68,68,1.0
209491,68,69,1.0
214355,68,68,1.0
214611,68,68,1.0
18771,68,68,1.0
225875,68,71,1.0
177491,68,68,2.0
196948,68,68,1.0
210004,68,71,1.0
227412,68,68,1.0
162900,68,68,1.0
230485,68,68,1.0
244309,68,72,1.0
240982,68,75,1.0
203863,68,68,1.0
205655,68,73,1.0
221271,68,73,1.0
224344,68,70,1.0
178520,68,68,1.0
196953,68,72,1.0
199769,68,72,1.0
216665,68,68,1.0
182617,68,68,1.0
200538,68,68,1.0
150106,68,68,2.0
229210,68,72,1.0
229466,68,70,1.0
229722,68,79,1.0
238682,68,68,1.0
238938,68,70,1.0
219995,68,79,1.0
227163,68,68,1.0
229467,68,71,1.0
244315,68,73,1.0
194907,68,68,1.0
204380,68,72,1.0
207708,68,69,1.0
224604,68,68,1.0
226652,68,73,1.0
197981,68,68,1.0
202589,68,68,1.0
211037,68,71,1.0
242269,68,71,1.0
199262,68,69,1.0
209758,68,72,1.0
215390,68,68,1.0
215647,68,68,1.0
219487,68,73,1.0
221279,68,74,1.0
223839,68,77,1.0
167519,68,68,1.0
183391,68,68,1.0
227936,68,74,1.0
169568,68,68,1.0
170592,68,68,1.0
183392,68,68,1.0
212321,68,72,1.0
229217,68,78,1.0
232289,68,68,1.0
185185,68,68,1.0
186721,68,68,1.0
193889,68,72,1.0
203618,68,68,1.0
213602,68,72,1.0
170082,68,68,1.0
191842,68,68,2.0
199267,68,68,1.0
204131,68,76,1.0
214371,68,68,1.0
215139,68,70,1.0
221539,68,75,1.0
204388,68,68,1.0
205156,68,68,1.0
210020,68,73,1.0
238180,68,76,1.0
238692,68,68,1.0
201061,68,71,1.0
222309,68,72,1.0
189541,68,69,1.0
191333,68,68,1.0
200806,68,68,1.0
214630,68,69,1.0
187238,68,68,1.0
200807,68,69,1.0
202855,68,68,1.0
215143,68,68,1.0
162407,68,68,1.0
230247,68,68,1.0
173671,68,68,1.0
206440,68,69,1.0
218216,68,68,1.0
172648,68,68,1.0
200553,68,68,1.0
136553,68,68,3.0
157801,68,68,1.0
239465,68,76,1.0
192617,68,68,1.0
204138,68,70,1.0
205674,68,69,1.0
209002,68,73,1.0
213354,68,71,1.0
230506,68,68,1.0
232810,68,74,1.0
182122,68,68,1.0
190826,68,70,1.0
212075,68,72,1.0
232811,68,69,1.0
188779,68,68,1.0
189035,68,68,1.0
192363,68,70,1.0
213868,68,76,1.0
214380,68,68,1.0
222572,68,75,1.0
224876,68,74,1.0
226668,68,68,1.0
228716,68,73,1.0
199277,68,68,1.0
203885,68,69,1.0
213614,68,74,1.0
222830,68,72,1.0
231535,68,74,1.0
211056,68,73,1.0
221552,68,69,1.0
222576,68,77,1.0
183920,68,68,1.0
184944,68,68,1.0
201841,68,71,1.0
203377,68,69,1.0
223857,68,68,1.0
228209,68,72,1.0
233329,68,73,1.0
171377,68,68,1.0
179569,68,68,1.0
188017,68,68,1.0
189553,68,68,1.0
192369,68,68,1.0
213618,68,68,1.0
233074,68,71,1.0
182130,68,68,1.0
191090,68,69,1.0
217203,68,68,1.0
169843,68,68,1.0
244339,68,69,1.0
194163,68,68,1.0
131444,68,68,1.0
199284,68,68,1.0
228980,68,72,1.0
170612,68,69,1.0
201845,68,71,1.0
243829,68,68,1.0
202102,68,68,1.0
50294,68,68,2.0
186998,68,68,1.0
201079,68,68,1.0
197496,68,68,1.0
199800,68,68,1.0
212088,68,68,1.0
191096,68,68,1.0
241785,68,68,1.0
244345,68,73,1.0
204922,68,72,1.0
209018,68,68,1.0
223610,68,78,1.0
226170,68,76,1.0
173178,68,68,1.0
239738,68,80,1.0
188538,68,70,1.0
232571,68,72,1.0
238971,68,76,1.0
181371,68,68,1.0
202620,68,70,1.0
227964,68,73,1.0
231292,68,81,1.0
171900,68,68,1.0
210557,68,73,1.0
213885,68,73,1.0
229245,68,71,1.0
200574,68,68,1.0
203902,68,69,1.0
157310,68,68,2.0
225150,68,75,1.0
230526,68,68,1.0
192126,68,68,1.0
205951,68,68,1.0
144511,68,68,2.0
189311,68,68,1.0
207744,68,71,1.0
212608,68,68,1.0
221312,68,70,1.0
225152,68,68,1.0
200577,68,68,2.0
214401,68,72,1.0
163201,68,68,1.0
219522,68,73,1.0
225666,68,72,1.0
233090,68,79,1.0
241026,68,83,1.0
194946,68,68,1.0
200067,68,68,1.0
135043,68,68,2.0
219523,68,68,1.0
229251,68,69,1.0
211844,68,73,1.0
173444,68,68,1.0
245124,68,81,1.0
245380,68,74,1.0
246404,68,70,1.0
220805,68,70,1.0
238981,68,74,1.0
193157,68,69,1.0
202630,68,68,1.0
140422,68,68,1.0
210566,68,68,1.0
214406,68,68,1.0
232582,68,68,1.0
178310,68,68,1.0
183686,68,68,1.0
205447,68,69,1.0
140423,68,68,1.0
214151,68,68,1.0
223879,68,68,1.0
236167,68,68,1.0
209800,68,68,1.0
211848,68,69,1.0
237448,68,69,1.0
237960,68,76,1.0
239752,68,71,1.0
169609,68,68,1.0
244617,68,75,1.0
210826,68,68,1.0
222346,68,74,1.0
227978,68,79,1.0
190602,68,68,1.0
204427,68,72,1.0
211595,68,75,1.0
214411,68,71,1.0
166539,68,78,1.0
12940,68,68,2.0
213644,68,70,1.0
214412,68,68,1.0
235916,68,79,1.0
241804,68,76,1.0
199053,68,68,1.0
234381,68,73,1.0
244621,68,75,1.0
199566,68,68,1.0
207502,68,68,1.0
208782,68,73,1.0
137359,68,68,1.0
205455,68,69,1.0
216463,68,75,1.0
224143,68,68,1.0
230287,68,68,1.0
234383,68,81,1.0
202896,68,68,1.0
210832,68,74,1.0
214416,68,68,1.0
231056,68,72,1.0
182160,68,68,1.0
211857,68,74,1.0
212625,68,74,1.0
221841,68,80,1.0
236177,68,68,1.0
204946,68,68,1.0
223122,68,68,1.0
229010,68,76,1.0
125586,68,68,1.0
191378,68,68,1.0
193426,68,68,1.0
208019,68,72,1.0
216467,68,74,1.0
241811,68,87,1.0
193427,68,68,1.0
193939,68,68,1.0
235156,68,79,1.0
140181,68,68,1.0
206485,68,68,1.0
223637,68,74,1.0
188821,68,68,1.0
142998,68,68,1.0
225174,68,73,1.0
194198,68,69,1.0
200087,68,68,1.0
169623,68,68,1.0
243607,68,74,1.0
215192,68,68,1.0
238232,68,83,1.0
193688,68,68,1.0
228505,68,76,1.0
241049,68,77,1.0
188825,68,68,1.0
200346,68,69,1.0
201114,68,69,1.0
204442,68,68,1.0
225434,68,78,1.0
222875,68,73,1.0
230299,68,68,1.0
203164,68,68,1.0
222876,68,72,1.0
223132,68,68,1.0
228508,68,70,1.0
177564,68,68,1.0
203933,68,68,1.0
140445,68,68,1.0
213917,68,75,1.0
216477,68,73,1.0
229533,68,68,1.0
237469,68,77,1.0
178077,68,68,1.0
181917,68,68,1.0
201886,68,70,1.0
202910,68,70,1.0
214942,68,76,1.0
221854,68,70,1.0
227998,68,71,1.0
163998,68,68,1.0
231070,68,73,1.0
186270,68,68,1.0
187550,68,68,1.0
221855,68,70,1.0
229023,68,71,1.0
236191,68,68,1.0
236447,68,75,1.0
191135,68,68,1.0
199840,68,68,1.0
225440,68,73,1.0
227232,68,68,1.0
229280,68,69,1.0
232608,68,68,1.0
184480,68,68,1.0
230817,68,78,1.0
238497,68,79,1.0
176801,68,68,1.0
244385,68,73,1.0
214690,68,75,1.0
216482,68,69,1.0
239010,68,77,1.0
187298,68,70,1.0
140451,68,68,2.0
211363,68,75,1.0
225187,68,74,1.0
230308,68,68,1.0
242340,68,68,1.0
221605,68,70,1.0
224165,68,68,1.0
231077,68,71,1.0
209830,68,72,1.0
219558,68,72,1.0
172198,68,68,1.0
176038,68,68,1.0
182694,68,68,1.0
194726,68,69,1.0
202663,68,69,1.0
234151,68,76,1.0
191655,68,70,2.0
215208,68,73,1.0
224424,68,78,1.0
238504,68,76,1.0
244648,68,71,1.0
214441,68,73,1.0
233897,68,69,1.0
244393,68,80,1.0
183465,68,68,2.0
214187,68,68,1.0
220075,68,74,1.0
229803,68,73,1.0
235947,68,80,1.0
239787,68,79,1.0
184747,68,68,1.0
193195,68,71,1.0
231596,68,76,1.0
138413,68,68,1.0
214957,68,68,1.0
234413,68,71,1.0
234925,68,80,1.0
219566,68,74,1.0
243630,68,85,1.0
208047,68,68,1.0
225455,68,75,1.0
232623,68,78,1.0
192431,68,68,1.0
192687,68,68,1.0
205232,68,71,1.0
215216,68,68,1.0
225200,68,75,1.0
231601,68,73,1.0
240561,68,78,1.0
214194,68,74,1.0
221619,68,71,1.0
182451,68,68,1.0
202676,68,71,1.0
224436,68,71,1.0
225204,68,76,1.0
114356,68,68,1.0
193716,68,71,1.0
200629,68,72,1.0
208309,68,73,1.0
223157,68,76,1.0
172470,68,68,1.0
189110,68,70,1.0
193206,68,69,1.0
209335,68,74,1.0
233911,68,75,1.0
192439,68,68,1.0
215480,68,74,1.0
232120,68,78,1.0
232376,68,68,1.0
238008,68,73,1.0
197817,68,68,1.0
201401,68,73,1.0
214201,68,68,1.0
214969,68,68,1.0
230074,68,76,1.0
204475,68,68,1.0
238779,68,74,1.0
179899,68,68,1.0
190651,68,68,1.0
208316,68,71,1.0
213948,68,74,1.0
224956,68,75,1.0
234172,68,72,1.0
240060,68,84,1.0
237245,68,79,1.0
174013,68,68,1.0
183741,68,68,1.0
212158,68,73,1.0
213694,68,73,1.0
223934,68,70,1.0
229054,68,71,1.0
230334,68,68,1.0
237502,68,79,1.0
239550,68,82,1.0
240574,68,68,1.0
195262,68,69,1.0
215999,68,68,1.0
201408,68,68,1.0
221376,68,68,1.0
238784,68,74,1.0
239808,68,79,1.0
206529,68,73,1.0
214721,68,68,1.0
228033,68,68,1.0
233409,68,84,1.0
223426,68,68,1.0
228290,68,72,1.0
231874,68,76,1.0
183490,68,68,1.0
183746,68,68,1.0
186562,68,68,1.0
208323,68,68,1.0
243907,68,80,1.0
208324,68,72,1.0
212932,68,70,1.0
222660,68,73,1.0
232132,68,72,1.0
232388,68,74,1.0
203461,68,73,1.0
220357,68,72,1.0
223686,68,75,1.0
242374,68,85,1.0
187334,68,68,1.0
229575,68,79,1.0
176583,68,68,1.0
209608,68,68,1.0
215240,68,69,1.0
165064,68,68,1.0
237000,68,80,1.0
239048,68,71,1.0
241096,68,89,1.0
190408,68,68,1.0
204489,68,69,1.0
212169,68,70,1.0
216265,68,74,1.0
237257,68,76,1.0
243401,68,78,1.0
184777,68,68,1.0
206538,68,71,1.0
214730,68,69,1.0
224970,68,73,1.0
193482,68,68,1.0
231627,68,80,1.0
146636,68,68,1.0
216268,68,73,1.0
230860,68,75,1.0
177100,68,68,2.0
224205,68,68,1.0
190669,68,70,1.0
203982,68,68,1.0
205518,68,69,1.0
220878,68,73,1.0
228814,68,82,1.0
166862,68,68,1.0
122574,68,68,1.0
197839,68,68,1.0
209359,68,73,1.0
216271,68,74,1.0
222671,68,69,1.0
228815,68,83,1.0
241103,68,82,1.0
208592,68,73,1.0
162512,68,68,1.0
170448,68,68,1.0
211409,68,71,1.0
176849,68,68,1.0
179665,68,68,1.0
219090,68,75,1.0
230866,68,68,1.0
237010,68,76,1.0
240082,68,80,1.0
202708,68,68,1.0
139476,68,68,1.0
210644,68,73,1.0
163796,68,68,1.0
230356,68,68,1.0
237524,68,73,1.0
237780,68,68,1.0
219605,68,73,1.0
223957,68,73,1.0
232661,68,79,1.0
177877,68,68,1.0
181205,68,68,1.0
193749,68,68,1.0
170966,68,68,1.0
198103,68,68,1.0
199384,68,68,1.0
212440,68,69,1.0
221144,68,71,1.0
229336,68,77,1.0
236248,68,85,1.0
171992,68,68,1.0
191192,68,71,1.0
204761,68,70,1.0
220889,68,76,1.0
244185,68,77,1.0
200922,68,68,2.0
208602,68,72,1.0
224986,68,71,1.0
236506,68,80,1.0
197851,68,68,1.0
202459,68,71,1.0
223195,68,68,1.0
229851,68,68,1.0
173531,68,68,1.0
235996,68,74,1.0
214493,68,68,1.0
233437,68,68,1.0
173533,68,68,1.0
177885,68,68,1.0
189661,68,69,1.0
212958,68,69,1.0
216286,68,71,1.0
220126,68,75,1.0
221662,68,76,1.0
223710,68,74,1.0
234462,68,68,1.0
237023,68,73,1.0
246239,68,83,1.0
184031,68,68,1.0
188383,68,68,1.0
198624,68,73,1.0
212192,68,75,1.0
229856,68,68,1.0
190176,68,68,1.0
196064,68,68,1.0
198625,68,72,1.0
202465,68,69,1.0
210401,68,75,1.0
214753,68,68,1.0
239073,68,73,1.0
220386,68,76,1.0
226786,68,74,1.0
232162,68,73,1.0
242146,68,68,1.0
184290,68,68,1.0
194018,68,68,1.0
201955,68,71,1.0
210147,68,68,1.0
229091,68,77,1.0
236259,68,74,1.0
240099,68,85,1.0
244963,68,76,1.0
204260,68,68,1.0
211428,68,75,1.0
230372,68,68,1.0
236260,68,71,1.0
183524,68,69,1.0
229605,68,81,1.0
237541,68,76,1.0
239589,68,77,1.0
241381,68,76,1.0
176357,68,68,1.0
181477,68,68,1.0
201446,68,73,1.0
221926,68,74,1.0
231142,68,71,1.0
237542,68,68,1.0
188390,68,68,1.0
190438,68,70,1.0
214759,68,69,1.0
222951,68,76,1.0
226535,68,73,1.0
239335,68,81,1.0
170472,68,68,1.0
237544,68,82,1.0
189160,68,68,1.0
210409,68,72,1.0
225769,68,76,1.0
231913,68,76,1.0
215786,68,70,1.0
209643,68,68,1.0
234987,68,80,1.0
179947,68,68,1.0
203756,68,68,1.0
205548,68,68,1.0
170988,68,68,1.0
239340,68,77,1.0
211437,68,75,1.0
214765,68,70,1.0
223981,68,77,1.0
234989,68,69,1.0
239085,68,85,1.0
198638,68,71,1.0
223214,68,72,1.0
223726,68,69,1.0
226542,68,70,1.0
199407,68,68,1.0
214767,68,68,1.0
234735,68,72,1.0
237039,68,77,1.0
241135,68,73,1.0
216048,68,68,1.0
173040,68,68,1.0
189936,68,68,1.0
193264,68,71,1.0
192241,68,69,1.0
198642,68,68,1.0
202994,68,68,1.0
212467,68,72,1.0
224243,68,73,1.0
232691,68,71,1.0
196339,68,68,1.0
205044,68,73,1.0
207860,68,69,1.0
163828,68,68,1.0
188916,68,69,1.0
198133,68,69,1.0
205045,68,70,1.0
211189,68,70,1.0
222197,68,69,1.0
236533,68,72,1.0
178421,68,68,1.0
225270,68,75,1.0
205559,68,71,1.0
232695,68,68,1.0
236279,68,76,1.0
173815,68,68,1.0
240631,68,69,1.0
242935,68,76,1.0
205048,68,71,1.0
208120,68,73,1.0
216568,68,73,1.0
220152,68,69,1.0
156920,68,68,1.0
223736,68,68,1.0
224504,68,76,1.0
228600,68,78,1.0
189944,68,68,1.0
193272,68,72,1.0
216313,68,68,1.0
169721,68,68,2.0
198394,68,68,1.0
200698,68,70,1.0
224250,68,70,1.0
229882,68,75,1.0
238074,68,84,1.0
184058,68,68,1.0
199419,68,68,1.0
229883,68,77,1.0
237051,68,74,1.0
177915,68,68,1.0
188411,68,68,1.0
200700,68,70,1.0
152828,68,68,2.0
234492,68,70,1.0
176636,68,68,1.0
177404,68,68,1.0
205565,68,68,1.0
208637,68,70,1.0
210429,68,72,1.0
225533,68,74,1.0
228349,68,73,1.0
228861,68,68,1.0
239613,68,82,1.0
246013,68,68,1.0
208894,68,71,1.0
237310,68,81,1.0
214271,68,72,1.0
176895,68,68,1.0
181247,68,68,1.0
189439,68,68,1.0
214784,67,67,1.0
218880,67,74,1.0
239104,67,70,1.0
203265,67,70,1.0
165889,67,67,2.0
235521,67,75,1.0
186881,67,67,1.0
202754,67,67,1.0
207618,67,69,1.0
216834,67,68,1.0
233730,67,72,1.0
238594,67,70,1.0
189186,67,67,1.0
137987,67,67,1.0
214019,67,69,1.0
212228,67,77,1.0
238084,67,71,1.0
