ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
140233,15.0,12.0,19.0,31.0,16.0,10.0,14.0,17.0,32.0,18.0,47.0,50.0,65.0,71.0,42.0,25.0,75.0,34.0,56.0,11.0,19.0,23.0,16.0,48.0,16.0,57.0,21.0,10.0,12.0
172233,74.0,54.0,58.0,78.0,77.0,77.0,74.0,69.0,76.0,78.0,78.0,74.0,78.0,75.0,81.0,76.0,90.0,88.0,67.0,73.0,86.0,73.0,73.0,76.0,69.0,77.0,69.0,72.0,76.0
199626,72.0,68.0,64.0,80.0,64.0,78.0,78.0,61.0,76.0,81.0,68.0,69.0,74.0,73.0,74.0,74.0,70.0,72.0,61.0,70.0,77.0,76.0,76.0,75.0,84.0,80.0,73.0,74.0,65.0
238794,65.0,70.0,50.0,70.0,71.0,81.0,77.0,62.0,48.0,80.0,92.0,94.0,90.0,70.0,82.0,74.0,74.0,79.0,59.0,68.0,48.0,26.0,74.0,69.0,65.0,75.0,32.0,25.0,18.0
138699,75.0,70.0,66.0,78.0,75.0,77.0,79.0,70.0,74.0,78.0,59.0,65.0,68.0,79.0,68.0,86.0,59.0,77.0,67.0,80.0,78.0,69.0,77.0,77.0,68.0,79.0,78.0,70.0,69.0
192715,35.0,35.0,81.0,79.0,13.0,38.0,28.0,35.0,60.0,70.0,41.0,63.0,32.0,72.0,33.0,48.0,70.0,71.0,78.0,27.0,79.0,75.0,32.0,54.0,37.0,65.0,65.0,81.0,78.0
203980,75.0,72.0,57.0,77.0,71.0,81.0,84.0,80.0,74.0,78.0,73.0,77.0,78.0,74.0,64.0,74.0,61.0,65.0,66.0,77.0,63.0,32.0,73.0,76.0,80.0,77.0,45.0,35.0,38.0
137677,13.0,14.0,17.0,39.0,12.0,18.0,12.0,14.0,35.0,35.0,53.0,54.0,63.0,80.0,53.0,23.0,72.0,36.0,65.0,19.0,23.0,28.0,10.0,32.0,41.0,63.0,22.0,11.0,14.0
189390,81.0,50.0,68.0,77.0,47.0,73.0,61.0,70.0,74.0,74.0,66.0,76.0,65.0,76.0,62.0,75.0,75.0,79.0,77.0,64.0,76.0,74.0,66.0,60.0,70.0,74.0,74.0,79.0,78.0
227535,58.0,53.0,62.0,83.0,45.0,82.0,46.0,49.0,77.0,83.0,67.0,73.0,68.0,72.0,68.0,63.0,74.0,83.0,67.0,62.0,66.0,66.0,60.0,73.0,50.0,80.0,75.0,72.0,64.0
232656,75.0,50.0,72.0,76.0,62.0,78.0,63.0,64.0,52.0,72.0,90.0,90.0,76.0,66.0,61.0,75.0,62.0,75.0,79.0,56.0,75.0,69.0,58.0,47.0,41.0,65.0,72.0,76.0,79.0
199633,81.0,52.0,73.0,75.0,70.0,75.0,77.0,46.0,74.0,77.0,74.0,70.0,69.0,78.0,71.0,72.0,77.0,79.0,73.0,68.0,76.0,76.0,70.0,75.0,49.0,76.0,78.0,77.0,76.0
231633,37.0,30.0,74.0,64.0,48.0,43.0,32.0,34.0,59.0,60.0,64.0,68.0,46.0,68.0,48.0,50.0,73.0,69.0,83.0,31.0,77.0,78.0,38.0,40.0,44.0,72.0,76.0,78.0,80.0
190674,72.0,61.0,74.0,80.0,56.0,75.0,68.0,46.0,79.0,76.0,68.0,73.0,73.0,76.0,72.0,69.0,85.0,81.0,77.0,65.0,75.0,73.0,70.0,76.0,66.0,76.0,74.0,78.0,71.0
201939,73.0,32.0,64.0,71.0,29.0,73.0,62.0,37.0,59.0,74.0,74.0,76.0,63.0,77.0,65.0,68.0,70.0,81.0,78.0,35.0,74.0,78.0,64.0,55.0,35.0,79.0,73.0,80.0,78.0
216531,46.0,79.0,81.0,68.0,77.0,73.0,68.0,35.0,44.0,77.0,67.0,68.0,60.0,75.0,68.0,77.0,80.0,74.0,82.0,67.0,66.0,27.0,80.0,70.0,68.0,77.0,45.0,37.0,29.0
230613,64.0,39.0,59.0,82.0,46.0,76.0,62.0,37.0,76.0,80.0,68.0,70.0,78.0,76.0,69.0,66.0,58.0,84.0,70.0,56.0,82.0,77.0,54.0,78.0,52.0,75.0,73.0,76.0,72.0
183512,79.0,56.0,72.0,70.0,59.0,66.0,77.0,55.0,68.0,74.0,78.0,77.0,73.0,72.0,71.0,78.0,85.0,82.0,77.0,77.0,85.0,69.0,49.0,48.0,59.0,75.0,74.0,78.0,83.0
212442,18.0,15.0,14.0,30.0,17.0,17.0,12.0,21.0,20.0,20.0,42.0,48.0,50.0,76.0,40.0,19.0,65.0,34.0,72.0,18.0,20.0,18.0,17.0,55.0,11.0,32.0,14.0,19.0,15.0
224218,72.0,76.0,49.0,70.0,67.0,79.0,70.0,58.0,55.0,75.0,90.0,89.0,79.0,72.0,78.0,73.0,55.0,71.0,58.0,74.0,59.0,24.0,76.0,69.0,66.0,71.0,34.0,33.0,29.0
216796,75.0,75.0,53.0,76.0,59.0,79.0,77.0,72.0,72.0,78.0,79.0,72.0,80.0,75.0,82.0,80.0,63.0,72.0,34.0,75.0,80.0,34.0,73.0,73.0,66.0,67.0,63.0,35.0,27.0
223197,56.0,78.0,72.0,73.0,74.0,76.0,68.0,66.0,47.0,77.0,75.0,74.0,74.0,68.0,68.0,82.0,70.0,71.0,79.0,79.0,43.0,29.0,77.0,59.0,69.0,75.0,34.0,33.0,24.0
186589,62.0,40.0,72.0,78.0,56.0,67.0,65.0,58.0,78.0,75.0,50.0,67.0,58.0,73.0,58.0,84.0,72.0,75.0,81.0,79.0,79.0,79.0,61.0,75.0,58.0,75.0,64.0,78.0,68.0
194781,12.0,12.0,16.0,19.0,9.0,14.0,18.0,11.0,11.0,19.0,50.0,48.0,59.0,76.0,29.0,24.0,74.0,30.0,70.0,12.0,13.0,26.0,11.0,56.0,14.0,48.0,18.0,18.0,12.0
222943,79.0,70.0,44.0,76.0,56.0,74.0,81.0,76.0,72.0,75.0,87.0,85.0,86.0,73.0,79.0,67.0,36.0,71.0,69.0,66.0,60.0,52.0,76.0,77.0,59.0,73.0,55.0,51.0,46.0
170719,74.0,62.0,36.0,74.0,61.0,79.0,83.0,76.0,73.0,79.0,91.0,85.0,90.0,74.0,94.0,69.0,58.0,63.0,30.0,78.0,30.0,25.0,69.0,77.0,71.0,71.0,35.0,31.0,18.0
198368,55.0,62.0,68.0,79.0,59.0,76.0,65.0,60.0,78.0,78.0,60.0,54.0,64.0,77.0,51.0,73.0,69.0,69.0,72.0,68.0,73.0,76.0,71.0,74.0,59.0,65.0,61.0,77.0,69.0
199393,61.0,41.0,68.0,68.0,45.0,57.0,36.0,41.0,68.0,60.0,49.0,63.0,54.0,69.0,34.0,75.0,76.0,67.0,90.0,57.0,86.0,77.0,22.0,52.0,45.0,73.0,77.0,79.0,75.0
189410,71.0,33.0,61.0,80.0,47.0,71.0,54.0,59.0,77.0,80.0,68.0,64.0,74.0,75.0,75.0,75.0,73.0,90.0,68.0,77.0,79.0,72.0,70.0,77.0,73.0,79.0,77.0,71.0,67.0
143587,77.0,66.0,58.0,75.0,75.0,76.0,82.0,79.0,76.0,78.0,69.0,69.0,79.0,78.0,74.0,83.0,69.0,63.0,70.0,80.0,73.0,69.0,74.0,82.0,75.0,78.0,68.0,65.0,59.0
245221,76.0,70.0,35.0,75.0,65.0,80.0,77.0,75.0,77.0,76.0,85.0,77.0,87.0,65.0,85.0,72.0,53.0,74.0,43.0,72.0,44.0,25.0,70.0,80.0,64.0,68.0,46.0,26.0,30.0
173030,73.0,73.0,64.0,75.0,72.0,80.0,74.0,69.0,70.0,79.0,67.0,73.0,85.0,76.0,76.0,73.0,63.0,86.0,71.0,68.0,70.0,62.0,74.0,79.0,73.0,74.0,66.0,65.0,55.0
224232,72.0,63.0,40.0,79.0,53.0,80.0,73.0,67.0,78.0,77.0,79.0,77.0,76.0,74.0,80.0,65.0,59.0,82.0,61.0,65.0,82.0,75.0,65.0,74.0,73.0,74.0,68.0,72.0,68.0
220651,83.0,56.0,53.0,76.0,62.0,80.0,83.0,75.0,74.0,79.0,87.0,85.0,75.0,72.0,82.0,80.0,80.0,86.0,72.0,66.0,77.0,73.0,74.0,74.0,55.0,67.0,68.0,74.0,72.0
230379,42.0,29.0,74.0,66.0,28.0,48.0,36.0,30.0,69.0,64.0,63.0,59.0,56.0,66.0,42.0,65.0,54.0,80.0,88.0,41.0,82.0,76.0,26.0,32.0,47.0,68.0,83.0,77.0,72.0
192492,75.0,77.0,69.0,76.0,61.0,82.0,80.0,79.0,74.0,80.0,77.0,71.0,79.0,79.0,66.0,64.0,66.0,54.0,34.0,80.0,54.0,31.0,75.0,76.0,75.0,69.0,43.0,37.0,25.0
228336,68.0,58.0,61.0,81.0,53.0,76.0,47.0,68.0,77.0,81.0,55.0,55.0,68.0,78.0,64.0,65.0,48.0,69.0,68.0,55.0,49.0,73.0,70.0,78.0,50.0,80.0,68.0,69.0,50.0
198129,53.0,48.0,44.0,77.0,55.0,71.0,63.0,43.0,60.0,75.0,68.0,68.0,73.0,74.0,73.0,70.0,71.0,90.0,77.0,64.0,72.0,82.0,69.0,69.0,40.0,77.0,75.0,80.0,70.0
234226,44.0,37.0,80.0,72.0,39.0,52.0,44.0,42.0,63.0,63.0,63.0,64.0,53.0,75.0,58.0,57.0,70.0,75.0,74.0,37.0,78.0,77.0,34.0,40.0,52.0,68.0,81.0,78.0,74.0
172018,56.0,32.0,76.0,68.0,42.0,40.0,45.0,46.0,75.0,63.0,48.0,52.0,58.0,73.0,41.0,45.0,80.0,58.0,88.0,32.0,84.0,73.0,50.0,55.0,46.0,73.0,79.0,76.0,71.0
199667,66.0,40.0,79.0,70.0,25.0,63.0,49.0,58.0,62.0,70.0,61.0,68.0,65.0,69.0,61.0,69.0,77.0,67.0,78.0,56.0,83.0,76.0,49.0,59.0,52.0,64.0,75.0,77.0,74.0
212212,42.0,57.0,72.0,76.0,45.0,70.0,51.0,46.0,69.0,77.0,66.0,69.0,66.0,75.0,71.0,60.0,82.0,79.0,76.0,63.0,90.0,81.0,46.0,69.0,47.0,69.0,76.0,77.0,69.0
167669,75.0,69.0,62.0,78.0,71.0,73.0,77.0,78.0,75.0,77.0,69.0,57.0,71.0,79.0,75.0,75.0,65.0,65.0,62.0,79.0,65.0,43.0,76.0,81.0,68.0,77.0,52.0,47.0,40.0
236791,72.0,68.0,60.0,80.0,64.0,78.0,62.0,66.0,78.0,80.0,66.0,68.0,63.0,72.0,63.0,81.0,58.0,77.0,78.0,78.0,58.0,64.0,74.0,76.0,66.0,76.0,25.0,66.0,62.0
225018,62.0,75.0,76.0,67.0,74.0,70.0,58.0,55.0,53.0,74.0,76.0,73.0,76.0,83.0,69.0,77.0,78.0,86.0,74.0,72.0,86.0,51.0,84.0,67.0,74.0,85.0,46.0,52.0,38.0
173818,60.0,80.0,71.0,73.0,76.0,82.0,77.0,57.0,55.0,84.0,70.0,61.0,73.0,77.0,65.0,78.0,74.0,48.0,68.0,77.0,58.0,32.0,78.0,71.0,67.0,66.0,20.0,19.0,16.0
208379,33.0,40.0,72.0,60.0,38.0,59.0,45.0,22.0,60.0,60.0,68.0,68.0,58.0,73.0,61.0,68.0,73.0,66.0,77.0,41.0,79.0,77.0,37.0,45.0,35.0,68.0,84.0,80.0,76.0
222715,59.0,44.0,64.0,76.0,49.0,69.0,47.0,49.0,69.0,72.0,68.0,66.0,72.0,74.0,70.0,66.0,74.0,78.0,73.0,52.0,80.0,81.0,59.0,53.0,48.0,74.0,80.0,80.0,76.0
188155,79.0,60.0,71.0,75.0,67.0,77.0,64.0,56.0,68.0,79.0,68.0,69.0,68.0,79.0,63.0,76.0,69.0,86.0,70.0,66.0,79.0,75.0,68.0,70.0,62.0,66.0,74.0,75.0,74.0
198140,65.0,80.0,77.0,70.0,72.0,75.0,75.0,58.0,65.0,74.0,78.0,75.0,79.0,78.0,72.0,74.0,78.0,84.0,76.0,68.0,80.0,49.0,80.0,72.0,70.0,76.0,25.0,45.0,44.0
234236,64.0,77.0,74.0,74.0,67.0,82.0,78.0,56.0,59.0,80.0,74.0,73.0,83.0,74.0,67.0,72.0,69.0,62.0,70.0,73.0,59.0,22.0,78.0,73.0,58.0,77.0,50.0,24.0,19.0
202493,75.0,67.0,58.0,78.0,48.0,81.0,69.0,46.0,64.0,82.0,89.0,93.0,77.0,80.0,77.0,84.0,82.0,70.0,68.0,59.0,80.0,73.0,66.0,70.0,51.0,71.0,73.0,69.0,73.0
220925,76.0,72.0,44.0,75.0,65.0,80.0,69.0,61.0,62.0,79.0,78.0,77.0,78.0,76.0,77.0,68.0,62.0,95.0,62.0,72.0,60.0,59.0,74.0,65.0,64.0,73.0,61.0,60.0,50.0
202750,50.0,32.0,75.0,70.0,23.0,48.0,43.0,35.0,58.0,60.0,57.0,69.0,55.0,71.0,45.0,52.0,62.0,58.0,93.0,21.0,79.0,76.0,43.0,52.0,56.0,76.0,72.0,78.0,78.0
205566,78.0,59.0,61.0,74.0,35.0,76.0,59.0,40.0,64.0,79.0,85.0,87.0,84.0,72.0,87.0,80.0,86.0,81.0,61.0,74.0,83.0,72.0,69.0,58.0,54.0,63.0,68.0,73.0,76.0
188414,65.0,64.0,41.0,80.0,81.0,79.0,75.0,80.0,77.0,77.0,63.0,62.0,89.0,75.0,81.0,79.0,35.0,73.0,44.0,78.0,40.0,42.0,68.0,79.0,73.0,74.0,66.0,44.0,36.0
206591,78.0,63.0,65.0,79.0,59.0,85.0,69.0,52.0,68.0,83.0,85.0,77.0,85.0,78.0,78.0,58.0,67.0,79.0,64.0,61.0,69.0,75.0,74.0,79.0,58.0,80.0,71.0,74.0,74.0
219391,62.0,56.0,58.0,74.0,59.0,67.0,63.0,52.0,73.0,72.0,71.0,72.0,66.0,72.0,70.0,79.0,76.0,84.0,73.0,58.0,85.0,78.0,61.0,71.0,64.0,74.0,73.0,80.0,77.0
225024,61.0,37.0,73.0,74.0,40.0,65.0,40.0,35.0,70.0,67.0,68.0,71.0,62.0,73.0,57.0,51.0,69.0,70.0,72.0,42.0,75.0,77.0,50.0,55.0,40.0,68.0,75.0,78.0,77.0
190209,20.0,13.0,20.0,29.0,20.0,15.0,24.0,19.0,38.0,23.0,42.0,47.0,41.0,68.0,30.0,19.0,53.0,23.0,81.0,17.0,38.0,21.0,14.0,44.0,19.0,62.0,18.0,16.0,18.0
172290,69.0,74.0,65.0,78.0,55.0,78.0,69.0,59.0,73.0,77.0,63.0,59.0,71.0,81.0,55.0,65.0,44.0,61.0,72.0,75.0,72.0,78.0,72.0,77.0,61.0,71.0,65.0,73.0,67.0
197891,64.0,78.0,74.0,75.0,73.0,78.0,60.0,57.0,53.0,79.0,77.0,77.0,78.0,81.0,78.0,70.0,75.0,70.0,46.0,72.0,57.0,23.0,82.0,69.0,63.0,69.0,25.0,28.0,25.0
186115,72.0,48.0,68.0,73.0,47.0,71.0,66.0,52.0,65.0,75.0,78.0,80.0,76.0,77.0,74.0,67.0,71.0,80.0,67.0,59.0,72.0,75.0,68.0,65.0,63.0,73.0,73.0,77.0,76.0
201988,23.0,26.0,77.0,68.0,21.0,39.0,49.0,40.0,58.0,65.0,47.0,50.0,48.0,71.0,48.0,27.0,76.0,65.0,78.0,29.0,79.0,76.0,36.0,44.0,42.0,71.0,76.0,78.0,77.0
220932,15.0,12.0,15.0,18.0,15.0,11.0,18.0,13.0,16.0,15.0,30.0,39.0,26.0,71.0,22.0,25.0,58.0,31.0,73.0,19.0,39.0,23.0,7.0,42.0,22.0,58.0,13.0,17.0,17.0
225028,44.0,72.0,51.0,77.0,32.0,70.0,37.0,36.0,78.0,73.0,52.0,38.0,57.0,74.0,46.0,63.0,62.0,64.0,73.0,71.0,74.0,77.0,79.0,80.0,42.0,68.0,60.0,80.0,78.0
200197,55.0,80.0,80.0,68.0,77.0,65.0,55.0,54.0,60.0,78.0,64.0,61.0,76.0,78.0,57.0,76.0,84.0,74.0,68.0,72.0,49.0,43.0,83.0,45.0,74.0,79.0,33.0,30.0,27.0
202501,78.0,35.0,70.0,72.0,43.0,64.0,69.0,58.0,61.0,77.0,79.0,77.0,77.0,67.0,79.0,61.0,75.0,86.0,76.0,46.0,75.0,74.0,55.0,48.0,55.0,67.0,65.0,74.0,78.0
221445,68.0,78.0,69.0,74.0,72.0,76.0,67.0,69.0,65.0,75.0,88.0,86.0,79.0,78.0,83.0,76.0,89.0,71.0,54.0,67.0,65.0,23.0,78.0,70.0,53.0,65.0,34.0,37.0,31.0
221701,69.0,73.0,55.0,75.0,62.0,80.0,78.0,84.0,69.0,79.0,76.0,73.0,79.0,65.0,81.0,76.0,59.0,64.0,43.0,81.0,47.0,27.0,68.0,73.0,59.0,65.0,46.0,48.0,56.0
212230,78.0,72.0,45.0,76.0,73.0,81.0,88.0,82.0,72.0,79.0,79.0,68.0,88.0,70.0,92.0,78.0,61.0,53.0,41.0,78.0,67.0,30.0,69.0,76.0,79.0,79.0,36.0,31.0,26.0
188166,80.0,68.0,54.0,67.0,57.0,79.0,78.0,48.0,65.0,74.0,86.0,86.0,78.0,66.0,71.0,77.0,54.0,68.0,78.0,72.0,54.0,32.0,71.0,72.0,61.0,67.0,49.0,45.0,34.0
146952,35.0,15.0,13.0,23.0,17.0,14.0,25.0,20.0,28.0,13.0,59.0,43.0,57.0,73.0,46.0,24.0,65.0,44.0,65.0,12.0,28.0,18.0,12.0,44.0,25.0,56.0,20.0,11.0,15.0
172553,14.0,12.0,17.0,35.0,11.0,15.0,14.0,13.0,39.0,19.0,29.0,34.0,32.0,72.0,30.0,22.0,51.0,25.0,67.0,15.0,17.0,20.0,10.0,53.0,12.0,56.0,20.0,13.0,15.0
171018,64.0,62.0,68.0,79.0,43.0,72.0,66.0,70.0,78.0,79.0,42.0,58.0,54.0,76.0,48.0,80.0,58.0,72.0,80.0,69.0,73.0,78.0,59.0,75.0,59.0,74.0,47.0,75.0,69.0
189963,45.0,77.0,81.0,68.0,76.0,70.0,66.0,58.0,45.0,76.0,51.0,50.0,42.0,73.0,66.0,83.0,74.0,33.0,91.0,72.0,75.0,38.0,80.0,65.0,77.0,77.0,24.0,42.0,28.0
188428,46.0,73.0,76.0,70.0,75.0,74.0,67.0,69.0,63.0,73.0,87.0,89.0,70.0,71.0,70.0,75.0,82.0,51.0,73.0,68.0,60.0,29.0,74.0,70.0,80.0,78.0,32.0,39.0,34.0
192012,49.0,45.0,78.0,77.0,37.0,67.0,45.0,36.0,68.0,74.0,63.0,65.0,68.0,73.0,55.0,49.0,70.0,68.0,69.0,47.0,64.0,79.0,44.0,52.0,50.0,67.0,78.0,76.0,79.0
205069,79.0,57.0,53.0,79.0,59.0,84.0,76.0,51.0,64.0,83.0,79.0,78.0,86.0,77.0,88.0,62.0,73.0,77.0,55.0,62.0,68.0,73.0,73.0,70.0,53.0,69.0,69.0,75.0,74.0
161805,68.0,54.0,66.0,74.0,69.0,70.0,70.0,68.0,72.0,74.0,67.0,67.0,70.0,72.0,69.0,76.0,70.0,73.0,74.0,70.0,90.0,74.0,66.0,70.0,67.0,76.0,72.0,78.0,76.0
183568,32.0,22.0,82.0,64.0,22.0,35.0,23.0,22.0,57.0,47.0,51.0,55.0,51.0,74.0,46.0,48.0,65.0,53.0,83.0,24.0,73.0,68.0,25.0,40.0,38.0,67.0,77.0,81.0,78.0
143121,78.0,60.0,50.0,78.0,77.0,82.0,86.0,85.0,76.0,82.0,67.0,72.0,74.0,75.0,76.0,79.0,47.0,70.0,65.0,74.0,69.0,60.0,74.0,78.0,75.0,78.0,65.0,60.0,60.0
210450,48.0,38.0,51.0,72.0,42.0,60.0,49.0,49.0,73.0,75.0,56.0,42.0,38.0,71.0,38.0,77.0,30.0,75.0,89.0,77.0,73.0,77.0,46.0,56.0,39.0,61.0,77.0,79.0,74.0
202515,72.0,71.0,42.0,76.0,55.0,81.0,78.0,66.0,69.0,80.0,85.0,79.0,85.0,67.0,74.0,73.0,71.0,61.0,60.0,72.0,29.0,33.0,75.0,70.0,68.0,74.0,17.0,23.0,12.0
195859,62.0,76.0,71.0,69.0,66.0,77.0,57.0,36.0,61.0,76.0,79.0,76.0,74.0,74.0,77.0,74.0,79.0,70.0,70.0,67.0,60.0,39.0,79.0,68.0,68.0,70.0,22.0,24.0,27.0
200212,10.0,8.0,25.0,39.0,9.0,15.0,14.0,17.0,35.0,17.0,32.0,48.0,30.0,70.0,28.0,21.0,67.0,37.0,82.0,19.0,40.0,30.0,6.0,48.0,23.0,53.0,20.0,15.0,16.0
213013,62.0,78.0,55.0,69.0,67.0,80.0,66.0,50.0,61.0,74.0,92.0,94.0,93.0,76.0,91.0,79.0,90.0,90.0,71.0,64.0,66.0,45.0,76.0,65.0,63.0,67.0,42.0,62.0,52.0
203030,30.0,38.0,79.0,66.0,28.0,42.0,33.0,39.0,69.0,57.0,50.0,46.0,52.0,74.0,49.0,58.0,67.0,61.0,78.0,35.0,68.0,79.0,37.0,39.0,37.0,71.0,76.0,79.0,75.0
211990,15.0,12.0,13.0,27.0,14.0,13.0,17.0,13.0,24.0,23.0,42.0,44.0,60.0,77.0,38.0,19.0,74.0,39.0,68.0,16.0,32.0,23.0,14.0,40.0,18.0,46.0,11.0,14.0,12.0
220182,58.0,42.0,73.0,72.0,35.0,67.0,35.0,29.0,66.0,69.0,69.0,71.0,66.0,73.0,62.0,51.0,76.0,69.0,79.0,36.0,71.0,76.0,36.0,51.0,39.0,76.0,74.0,77.0,75.0
200215,66.0,55.0,66.0,75.0,55.0,71.0,51.0,52.0,71.0,72.0,69.0,64.0,70.0,74.0,74.0,75.0,76.0,68.0,74.0,65.0,83.0,79.0,69.0,71.0,51.0,74.0,78.0,77.0,77.0
238359,66.0,64.0,57.0,77.0,68.0,79.0,70.0,64.0,73.0,78.0,76.0,80.0,78.0,75.0,69.0,85.0,62.0,77.0,68.0,83.0,68.0,74.0,69.0,74.0,66.0,80.0,72.0,75.0,66.0
230936,72.0,48.0,54.0,80.0,68.0,80.0,74.0,62.0,78.0,80.0,73.0,73.0,82.0,74.0,79.0,58.0,54.0,78.0,54.0,58.0,65.0,75.0,64.0,78.0,58.0,76.0,75.0,73.0,67.0
239641,49.0,48.0,72.0,74.0,55.0,69.0,55.0,44.0,75.0,73.0,68.0,69.0,54.0,75.0,50.0,79.0,62.0,89.0,85.0,70.0,81.0,74.0,64.0,67.0,47.0,69.0,73.0,78.0,66.0
186905,66.0,77.0,78.0,70.0,72.0,74.0,60.0,56.0,63.0,77.0,64.0,60.0,68.0,76.0,71.0,81.0,82.0,77.0,78.0,67.0,87.0,41.0,79.0,70.0,77.0,78.0,43.0,46.0,39.0
184858,68.0,76.0,82.0,65.0,67.0,70.0,56.0,61.0,57.0,73.0,73.0,70.0,68.0,75.0,62.0,78.0,77.0,78.0,77.0,72.0,53.0,33.0,78.0,59.0,69.0,67.0,26.0,29.0,24.0
205340,37.0,24.0,77.0,63.0,28.0,44.0,27.0,27.0,64.0,55.0,66.0,64.0,64.0,71.0,68.0,35.0,90.0,66.0,71.0,22.0,73.0,79.0,20.0,43.0,35.0,70.0,82.0,79.0,74.0
224540,57.0,75.0,71.0,69.0,73.0,78.0,55.0,41.0,46.0,76.0,89.0,88.0,89.0,72.0,79.0,78.0,92.0,79.0,72.0,64.0,64.0,37.0,73.0,56.0,64.0,65.0,36.0,35.0,33.0
229148,76.0,52.0,60.0,72.0,52.0,78.0,68.0,47.0,68.0,75.0,91.0,91.0,83.0,68.0,67.0,72.0,59.0,80.0,67.0,60.0,74.0,68.0,72.0,66.0,42.0,69.0,72.0,74.0,74.0
216349,76.0,58.0,24.0,80.0,64.0,79.0,80.0,69.0,70.0,81.0,78.0,74.0,78.0,74.0,88.0,64.0,54.0,68.0,32.0,72.0,40.0,54.0,70.0,80.0,75.0,72.0,60.0,36.0,28.0
185373,71.0,74.0,66.0,76.0,71.0,74.0,67.0,76.0,72.0,79.0,80.0,73.0,75.0,74.0,60.0,79.0,62.0,73.0,68.0,72.0,73.0,49.0,76.0,75.0,71.0,72.0,42.0,50.0,44.0
189725,74.0,64.0,48.0,77.0,68.0,74.0,59.0,62.0,76.0,74.0,63.0,69.0,69.0,77.0,75.0,74.0,61.0,77.0,53.0,75.0,71.0,65.0,74.0,77.0,72.0,67.0,56.0,71.0,52.0
205855,46.0,76.0,73.0,74.0,67.0,77.0,59.0,46.0,39.0,79.0,72.0,76.0,62.0,75.0,61.0,80.0,78.0,68.0,77.0,62.0,88.0,25.0,74.0,72.0,62.0,72.0,39.0,22.0,16.0
214047,68.0,73.0,67.0,77.0,50.0,73.0,63.0,63.0,76.0,77.0,76.0,74.0,70.0,70.0,72.0,75.0,75.0,92.0,75.0,71.0,72.0,70.0,71.0,71.0,68.0,74.0,64.0,70.0,69.0
193311,60.0,47.0,59.0,74.0,60.0,65.0,57.0,59.0,74.0,73.0,61.0,54.0,74.0,76.0,76.0,77.0,61.0,70.0,68.0,66.0,86.0,77.0,62.0,68.0,49.0,75.0,81.0,78.0,74.0
226592,70.0,66.0,68.0,78.0,60.0,76.0,71.0,50.0,75.0,78.0,79.0,79.0,76.0,76.0,74.0,79.0,62.0,73.0,64.0,74.0,68.0,64.0,78.0,75.0,50.0,75.0,68.0,70.0,66.0
241184,77.0,61.0,74.0,72.0,55.0,67.0,65.0,43.0,70.0,77.0,81.0,80.0,63.0,71.0,62.0,62.0,64.0,77.0,74.0,61.0,55.0,74.0,71.0,59.0,38.0,65.0,70.0,77.0,78.0
198946,71.0,48.0,71.0,69.0,54.0,69.0,63.0,62.0,64.0,72.0,72.0,72.0,74.0,76.0,70.0,66.0,78.0,76.0,68.0,58.0,77.0,75.0,65.0,54.0,60.0,72.0,78.0,79.0,77.0
232226,11.0,18.0,18.0,29.0,7.0,16.0,11.0,14.0,41.0,22.0,49.0,48.0,58.0,79.0,28.0,38.0,75.0,33.0,79.0,17.0,38.0,12.0,9.0,42.0,15.0,64.0,19.0,12.0,11.0
176930,74.0,55.0,63.0,84.0,66.0,70.0,83.0,82.0,76.0,75.0,63.0,51.0,75.0,74.0,94.0,84.0,74.0,84.0,67.0,77.0,80.0,75.0,64.0,72.0,66.0,73.0,70.0,72.0,68.0
179746,59.0,77.0,84.0,68.0,70.0,65.0,61.0,46.0,60.0,76.0,50.0,55.0,50.0,76.0,60.0,80.0,89.0,73.0,84.0,71.0,80.0,42.0,78.0,70.0,79.0,75.0,42.0,38.0,29.0
196899,76.0,71.0,59.0,67.0,65.0,78.0,73.0,71.0,58.0,76.0,86.0,84.0,83.0,74.0,77.0,75.0,63.0,74.0,53.0,67.0,46.0,31.0,72.0,74.0,71.0,74.0,23.0,25.0,21.0
229668,71.0,29.0,72.0,67.0,37.0,61.0,65.0,55.0,63.0,72.0,78.0,88.0,78.0,70.0,71.0,61.0,86.0,77.0,77.0,32.0,76.0,76.0,64.0,52.0,45.0,68.0,72.0,79.0,78.0
183332,71.0,74.0,43.0,71.0,65.0,80.0,76.0,56.0,68.0,80.0,79.0,76.0,78.0,77.0,84.0,70.0,70.0,65.0,50.0,68.0,55.0,53.0,75.0,71.0,60.0,78.0,52.0,37.0,28.0
198949,78.0,66.0,63.0,76.0,56.0,78.0,58.0,47.0,69.0,75.0,80.0,87.0,76.0,70.0,70.0,66.0,72.0,77.0,76.0,56.0,77.0,71.0,66.0,66.0,55.0,67.0,72.0,74.0,75.0
235813,76.0,66.0,55.0,77.0,73.0,75.0,78.0,76.0,81.0,74.0,66.0,68.0,73.0,67.0,70.0,80.0,65.0,79.0,65.0,78.0,66.0,70.0,75.0,76.0,68.0,71.0,65.0,59.0,57.0
