ID,Name,Age,Nationality,Height,Weight,Body Type,Skill Moves,Preferred Foot,Position
215193,L. Menossi,24,Argentina,5'7,154lbs,Normal,3.0,Right,RDM
224921,Adrián Marín,21,Spain,6'1,172lbs,Lean,3.0,Left,LB
233113,Aleñá,20,Spain,5'11,161lbs,Normal,3.0,Left,CM
235673,D. Maresic,18,Austria,6'0,163lbs,Lean,2.0,Right,LCB
205210,O. Lewicki,25,Sweden,5'7,150lbs,Normal,2.0,Right,LCM
223898,P. Bernardoni,21,France,6'3,172lbs,Normal,1.0,Left,GK
230298,Walter Silvieiro,26,Brazil,5'10,154lbs,Normal,3.0,Right,ST
183706,M. Waghorn,28,England,5'10,183lbs,Stocky,3.0,Left,ST
227227,D. Álvarez,23,Mexico,5'9,154lbs,Lean,3.0,Right,RM
235163,M. Castagnetti,28,Italy,5'11,157lbs,Normal,3.0,Left,CM
234396,A. Davies,17,Canada,5'11,159lbs,Lean,4.0,Left,RM
181404,L. Mabiala,30,DR Congo,6'2,176lbs,Normal,2.0,Right,RCB
206493,Y. Abdelhamid,30,Morocco,6'3,183lbs,Normal,2.0,Left,LCB
214685,P. Rubio,29,Chile,5'9,163lbs,Normal,3.0,Right,ST
215965,C. Strandberg,22,Sweden,6'1,187lbs,Stocky,3.0,Left,ST
244381,A. Shabanov,26,Ukraine,6'2,174lbs,Normal,2.0,Right,CB
205726,G. Brugman,25,Uruguay,5'9,146lbs,Lean,3.0,Right,CM
230302,Josué da Feira,26,Brazil,5'10,157lbs,Normal,3.0,Right,ST
189342,C. Pinsoglio,28,Italy,6'4,187lbs,Lean,1.0,Left,GK
193182,W. Foderingham,27,England,6'1,165lbs,Normal,1.0,Left,GK
202399,D. Arias,33,Colombia,5'8,163lbs,Normal,3.0,Right,CDM
225951,D. Bouanga,23,Gabon,5'11,157lbs,Lean,3.0,Right,LM
233119,M. Olunga,24,Kenya,6'4,187lbs,Normal,3.0,Left,ST
225696,Murilo,23,Brazil,5'10,159lbs,Normal,3.0,Left,RM
204193,T. Trybull,25,Germany,5'11,159lbs,Lean,3.0,Right,CDM
205985,I. Kiese Thelin,26,Sweden,6'2,181lbs,Lean,3.0,Right,ST
229537,T. Cardona,22,Argentina,6'1,168lbs,Lean,2.0,Left,LCB
234913,C. Fassnacht,24,Switzerland,6'1,170lbs,Lean,3.0,Right,RM
245665,Y. Ouattara,34,Ivory Coast,5'9,157lbs,Normal,3.0,Left,RW
189857,Quique,28,Spain,5'9,148lbs,Normal,3.0,Left,RS
190113,M. Günok,29,Turkey,6'5,203lbs,Normal,1.0,Right,GK
201122,T. Kalas,25,Czech Republic,6'0,176lbs,Stocky,2.0,Right,LCB
223138,A. Briançon,23,France,6'1,174lbs,Stocky,2.0,Right,RCB
229026,S. Abdullahi,25,Nigeria,5'11,159lbs,Normal,2.0,Right,CB
240034,L. Štetina,26,Slovakia,6'1,187lbs,Stocky,2.0,Right,CB
227235,K. Kerschbaumer,26,Austria,5'11,170lbs,Normal,3.0,Right,RDM
201380,J. Tallo,25,Ivory Coast,6'1,176lbs,Normal,3.0,Right,ST
214436,P. Díaz,23,Chile,5'11,154lbs,Normal,2.0,Right,LCB
221860,C. Gruezo,23,Ecuador,5'7,148lbs,Normal,2.0,Right,CDM
225701,P. Gallese,28,Peru,6'2,170lbs,Normal,1.0,Right,GK
162981,J. Morrison,32,Scotland,5'10,141lbs,Lean,3.0,Right,LCM
237221,J. Foyth,20,Argentina,6'2,152lbs,Lean,3.0,Right,CB
190629,D. Villalva,25,Argentina,5'3,137lbs,Normal,4.0,Right,RW
239782,B. Acosta,24,Honduras,5'9,161lbs,Normal,3.0,Right,LM
188070,R. Vargas,31,Venezuela,5'9,154lbs,Normal,4.0,Right,CAM
197031,M. Ducksch,24,Germany,6'2,174lbs,Lean,3.0,Right,ST
158375,N. Asare,31,Ghana,5'8,146lbs,Lean,3.0,Left,LB
237223,J. Gressel,24,Germany,6'1,185lbs,Normal,3.0,Right,RM
188071,T. Oar,26,Australia,5'8,146lbs,Lean,3.0,Left,LM
190887,Fernando Bob,30,Brazil,5'11,172lbs,Normal,3.0,Left,RDM
235176,C. Bernardi,28,Argentina,5'10,161lbs,Normal,3.0,Right,RM
190633,H. Dalsgaard,28,Denmark,6'4,179lbs,Normal,3.0,Right,RB
6826,G. Barry,37,England,6'0,172lbs,Normal,3.0,Left,CDM
142762,J. Bottinelli,33,Argentina,5'11,174lbs,Stocky,2.0,Left,LCB
221610,D. Dibusz,27,Hungary,6'2,179lbs,Normal,1.0,Right,GK
203435,I. Diomandé,25,Ivory Coast,6'0,181lbs,Normal,3.0,Right,CDM
210603,Y. Al Shahrani,26,Saudi Arabia,5'7,134lbs,Lean,3.0,Right,LB
200108,N. Boilesen,26,Denmark,6'1,165lbs,Normal,3.0,Left,LB
207788,S. Ben Youssef,29,Tunisia,6'2,181lbs,Stocky,2.0,Right,LCB
215212,G. Sara,30,Argentina,6'0,185lbs,Normal,1.0,Right,GK
224428,J. Otero,23,Colombia,6'0,154lbs,Normal,3.0,Right,RM
205998,A. Biyogo Poko,25,Gabon,5'8,159lbs,Normal,3.0,Right,RDM
214190,L. Castellanos,34,Colombia,6'0,172lbs,Normal,1.0,Right,GK
241070,N. Maraš,22,Serbia,6'1,172lbs,Normal,2.0,Right,RCB
209839,T. Letschert,25,Netherlands,6'2,185lbs,Normal,2.0,Right,RCB
215215,F. Fontanini,28,Argentina,5'11,176lbs,Stocky,2.0,Right,LCB
182959,A. Hruška,32,Czech Republic,6'4,194lbs,Lean,1.0,Right,GK
202416,Martos,34,Spain,5'11,163lbs,Normal,2.0,Right,LCB
209840,J. Jeanvier,25,France,6'1,185lbs,Normal,2.0,Right,CB
225456,J. Tagueu,24,Cameroon,5'10,172lbs,Stocky,3.0,Left,ST
102064,C. Terzi,34,Italy,5'11,152lbs,Lean,2.0,Right,RCB
204977,I. Piris,29,Paraguay,5'8,161lbs,Lean,3.0,Right,RB
212401,S. Moreira,23,France,5'10,159lbs,Normal,3.0,Right,RB
213937,Aketxe,24,Spain,5'9,148lbs,Normal,3.0,Left,CAM
179633,S. Rieks,31,Denmark,6'1,165lbs,Lean,3.0,Right,LWB
198067,F. Moubandje,28,Switzerland,5'11,163lbs,Normal,3.0,Left,LB
208564,P. Ankersen,27,Denmark,5'10,165lbs,Lean,3.0,Right,RB
220084,C. Falletti,25,Uruguay,5'7,143lbs,Lean,4.0,Right,RF
229556,Allano,23,Brazil,6'0,161lbs,Lean,3.0,Left,RM
183220,J. Morávek,28,Czech Republic,5'11,170lbs,Normal,3.0,Right,CM
214965,C. Riaño,29,Argentina,5'10,165lbs,Normal,3.0,Right,ST
171189,Aythami Artiles,32,Spain,6'0,172lbs,Normal,2.0,Right,LCB
202678,J. Risdon,25,Australia,5'6,154lbs,Normal,3.0,Right,RB
206006,E. Alioski,26,FYR Macedonia,5'8,139lbs,Normal,3.0,Left,LM
206518,C. Robinson,23,Republic of Ireland,5'10,165lbs,Lean,3.0,Right,LM
223926,S. Bastien,21,Belgium,5'9,161lbs,Lean,3.0,Right,CAM
234935,João Talocha,28,Portugal,5'11,165lbs,Normal,2.0,Left,LB
224440,J. Pollersbeck,23,Germany,6'5,192lbs,Normal,1.0,Right,GK
188600,M. Abeid,25,Algeria,5'10,187lbs,Stocky,3.0,Right,CDM
199353,M. Rzatkowski,28,Germany,5'8,146lbs,Lean,3.0,Left,CM
234426,Marcão,22,Brazil,6'1,179lbs,Normal,2.0,Right,LCB
201403,Álvaro,27,Spain,6'0,172lbs,Normal,3.0,Right,ST
226747,B. Perlaza,26,Colombia,6'2,183lbs,Normal,3.0,Right,RDM
234171,R. Sallai,21,Hungary,6'0,170lbs,Lean,3.0,Right,LW
236987,B. Kamara,18,France,5'10,150lbs,Lean,3.0,Right,CB
204476,T. Beugelsdijk,27,Netherlands,6'4,174lbs,Normal,3.0,Right,CB
227772,G. Giménez,26,Argentina,6'0,176lbs,Normal,4.0,Left,RCM
166844,K. Lafferty,30,Northern Ireland,6'4,194lbs,Lean,3.0,Right,ST
241084,L. Díaz,21,Colombia,5'11,161lbs,Lean,3.0,Right,LM
193468,L. Benito,26,Switzerland,6'0,187lbs,Normal,2.0,Left,LB
199101,Raúl Lizoain,27,Spain,6'1,176lbs,Normal,1.0,Left,GK
214717,L. Reyes,27,Chile,5'9,165lbs,Normal,3.0,Right,CDM
163261,P. Bardsley,33,Scotland,5'11,174lbs,Normal,3.0,Right,RB
230333,Jonas Damasto,34,Brazil,5'10,152lbs,Lean,2.0,Left,LB
140222,P. Da Silva,38,Paraguay,5'11,168lbs,Normal,2.0,Right,RCB
214718,M. Rodríguez,23,Chile,5'7,150lbs,Lean,3.0,Right,LM
220862,J. Hugill,26,England,6'0,187lbs,Normal,3.0,Right,ST
189118,Thiago Cionek,32,Poland,6'0,176lbs,Normal,2.0,Right,RCB
210879,A. Struna,27,Slovenia,6'3,190lbs,Normal,2.0,Right,RCB
188607,R. Salinas,30,Mexico,5'11,172lbs,Lean,3.0,Right,RB
158144,Salva Sevilla,34,Spain,5'10,157lbs,Normal,3.0,Right,LCM
236480,Y. Bissouma,21,Mali,6'0,176lbs,Normal,3.0,Right,CM
207553,M. Rohdén,27,Sweden,6'0,168lbs,Normal,3.0,Right,CM
143809,M. Demir,26,Turkey,5'11,152lbs,Normal,3.0,Right,ST
204226,D. Lezcano,28,Paraguay,5'10,174lbs,Normal,3.0,Right,ST
152514,J. Puncheon,32,England,5'8,146lbs,Normal,3.0,Left,CM
218050,M. Abarhoun,29,Morocco,6'2,165lbs,Normal,2.0,Right,RCB
200387,W. Owusu,28,Ghana,6'1,163lbs,Lean,2.0,Right,ST
18115,Rúben Fernandes,32,Portugal,6'1,172lbs,Normal,2.0,Left,LCB
213445,E. López,23,Mexico,5'6,146lbs,Normal,3.0,Left,CAM
223685,O. Rivero,26,Uruguay,6'2,181lbs,Normal,3.0,Right,ST
230341,Joshuando Sá,34,Brazil,6'0,179lbs,Normal,2.0,Left,LB
239301,L. Martínez,20,Argentina,5'9,154lbs,Normal,3.0,Left,RCB
184518,O. Şişmanoğlu,28,Germany,6'1,183lbs,Normal,3.0,Right,ST
214727,A. Zaldívar,24,Mexico,5'10,168lbs,Lean,3.0,Left,ST
236999,D. Guzman,28,Costa Rica,5'10,174lbs,Normal,3.0,Right,CM
212680,J. Jones,23,Northern Ireland,5'9,134lbs,Lean,3.0,Right,LM
216520,J. Güemez,26,Mexico,5'8,163lbs,Stocky,3.0,Right,CM
230344,Jeff Meirson,26,Brazil,5'10,170lbs,Normal,2.0,Left,LB
213705,Camacho,24,Portugal,5'7,165lbs,Normal,3.0,Right,LW
230857,Nuno da Costa,27,Cape Verde,6'0,154lbs,Lean,3.0,Right,ST
143306,T. Zengin,34,Turkey,6'4,198lbs,Normal,1.0,Right,GK
193226,B. Jeannot,26,France,6'0,172lbs,Normal,3.0,Right,ST
216523,M. Oikonomou,25,Greece,6'2,187lbs,Normal,2.0,Right,RCB
225995,P. Stojanović,22,Slovenia,5'10,159lbs,Normal,3.0,Right,RB
182731,B. Sarmiento,28,Argentina,5'7,146lbs,Stocky,3.0,Right,CAM
187339,J. Hamad,27,Sweden,5'8,159lbs,Normal,3.0,Right,LM
148684,A. Al Habsi,36,Oman,6'4,205lbs,Normal,1.0,Right,GK
214988,L. Miranda,24,Argentina,5'8,154lbs,Normal,3.0,Right,CDM
204493,R. Holzhauser,25,Austria,6'4,185lbs,Lean,3.0,Left,CDM
146637,Dani Giménez,34,Spain,6'0,170lbs,Normal,1.0,Right,GK
234701,Maycon,20,Brazil,5'8,157lbs,Normal,3.0,Left,CAM
210126,H. Kiyotake,28,Japan,5'8,146lbs,Lean,3.0,Right,RM
190670,D. Maroh,31,Slovenia,6'1,187lbs,Normal,2.0,Right,LCB
223695,E. Şen,29,Belgium,5'11,165lbs,Normal,3.0,Right,CDM
229071,K. Onisiwo,26,Austria,6'2,187lbs,Normal,2.0,Right,RM
232655,S. Juklerød,24,Norway,6'2,176lbs,Normal,3.0,Left,LB
229584,P. Stenzel,22,Germany,6'0,163lbs,Lean,3.0,Right,RB
237520,M. Camara,21,Guinea,5'11,179lbs,Normal,3.0,Right,LDM
242384,Douglas,30,Brazil,6'0,163lbs,Stocky,3.0,Left,LS
190416,D. Le Tallec,28,France,6'2,176lbs,Lean,2.0,Right,LCM
223697,R. Gosens,23,Germany,6'0,168lbs,Normal,3.0,Left,LM
183249,R. Bobadilla,31,Paraguay,5'10,201lbs,Stocky,3.0,Right,ST
184273,K. Wolze,28,Germany,5'9,154lbs,Normal,3.0,Left,LB
184274,C. Basham,29,England,6'3,176lbs,Lean,2.0,Right,RCB
212947,J. Cabot,24,France,5'5,141lbs,Normal,3.0,Right,RW
213203,Gonçalo Silva,27,Portugal,6'1,174lbs,Normal,2.0,Right,LCB
214483,C. Arboleda,32,Colombia,5'7,132lbs,Normal,3.0,Right,RB
217813,G. Lajud,24,Mexico,5'11,176lbs,Normal,1.0,Right,GK
230869,Unai Simón,21,Spain,6'3,196lbs,Normal,1.0,Right,GK
200918,C. Knasmüllner,26,Austria,5'11,154lbs,Lean,3.0,Right,CAM
215254,L. Lollo,31,Argentina,6'0,187lbs,Normal,2.0,Right,CB
226518,A. Milić,24,Croatia,6'2,187lbs,Normal,2.0,Left,LB
233943,Ronaldo Vieira,19,England,5'10,154lbs,Normal,3.0,Right,CDM
203736,S. Bahoken,26,Cameroon,6'1,172lbs,Normal,3.0,Right,ST
231640,Ontiveros,20,Spain,5'7,165lbs,Stocky,3.0,Right,RM
199897,N. Höfler,28,Germany,5'11,172lbs,Normal,2.0,Right,CDM
213209,K. Acosta,22,United States,5'10,150lbs,Lean,3.0,Right,CM
176345,Kwoun Sun Tae,33,Korea Republic,6'0,187lbs,Stocky,1.0,Right,GK
183769,A. Çamdalı,34,Germany,6'1,165lbs,Normal,2.0,Right,RDM
199386,B. Linssen,27,Netherlands,5'7,154lbs,Normal,3.0,Right,LW
204250,M. Trotta,25,Italy,6'2,187lbs,Normal,3.0,Left,ST
206042,J. Dezi,26,Italy,5'10,152lbs,Lean,3.0,Right,CM
176346,Choi Chul Soon,31,Korea Republic,5'9,154lbs,Lean,3.0,Right,LB
216283,Danilo,26,Brazil,5'7,159lbs,Normal,3.0,Left,LB
238555,J. Savarino,21,Venezuela,5'7,146lbs,Lean,4.0,Right,RW
186331,M. Zeman,29,Czech Republic,5'9,146lbs,Lean,4.0,Left,LM
189403,N. Baker,27,England,6'2,181lbs,Normal,2.0,Left,CB
209372,M. Saymak,25,Netherlands,5'7,139lbs,Normal,3.0,Right,CAM
176348,Yeom Ki Hun,35,Korea Republic,6'0,172lbs,Normal,3.0,Left,ST
189148,J. Murphy,28,Scotland,5'10,159lbs,Lean,3.0,Right,LW
192732,E. Prib,28,Russia,5'11,170lbs,Normal,3.0,Left,LM
213725,L. Phiri,23,South Africa,5'8,139lbs,Lean,3.0,Right,CM
217565,Jubal,24,Brazil,6'2,176lbs,Lean,2.0,Right,CB
222429,A. Cubas,22,Argentina,5'7,132lbs,Normal,3.0,Right,RCM
220638,Luismi,26,Spain,5'10,174lbs,Normal,2.0,Right,CDM
223198,A. Adnan,24,Iraq,6'1,154lbs,Normal,4.0,Left,LM
231390,Diogo Gonçalves,21,Portugal,5'10,157lbs,Lean,4.0,Right,LW
183518,Rui Fonte,28,Portugal,5'11,161lbs,Lean,3.0,Right,ST
190430,J. Bennett,28,England,5'10,163lbs,Lean,3.0,Left,LB
200159,S. Ortega,25,Germany,6'1,194lbs,Normal,1.0,Right,GK
155871,B. Białkowski,30,Poland,6'4,190lbs,Normal,1.0,Right,GK
242143,Ricardo Ryller,24,Brazil,6'0,170lbs,Lean,3.0,Right,CM
194015,J. Börner,27,Germany,6'2,190lbs,Normal,2.0,Left,RCB
183520,Fran Mérida,28,Spain,5'10,163lbs,Normal,3.0,Left,CDM
145889,Tito,32,Spain,5'9,141lbs,Lean,3.0,Right,RB
229857,S. Sensi,22,Italy,5'6,137lbs,Normal,3.0,Right,CDM
194017,A. Weimann,26,Austria,5'10,168lbs,Normal,3.0,Right,RS
199651,Fernando Canesín,26,Brazil,5'9,159lbs,Lean,3.0,Right,RAM
208099,I. Runje,27,Croatia,6'4,183lbs,Normal,2.0,Right,RCB
221923,Vigaray,23,Spain,6'0,154lbs,Lean,3.0,Right,RB
224739,P. Olayinka,22,Nigeria,6'2,170lbs,Lean,3.0,Right,LM
216036,R. Delgado,28,Argentina,5'9,172lbs,Normal,3.0,Left,LB
32740,J. Wiland,37,Sweden,6'2,172lbs,Stocky,1.0,Right,GK
153062,V. Figueroa,34,Argentina,5'6,139lbs,Lean,3.0,Right,LM
243686,Chiquinho,22,Portugal,5'9,146lbs,Lean,3.0,Right,LCM
193254,C. Trimmel,31,Austria,6'2,179lbs,Normal,3.0,Right,RB
201447,S. Lletget,25,United States,5'10,165lbs,Stocky,4.0,Right,RCM
208615,C. Jullien,25,France,6'5,194lbs,Normal,2.0,Right,LCB
240359,O. Alderete,21,Paraguay,6'2,170lbs,Normal,2.0,Left,CB
242664,A. Saelemaekers,19,Belgium,5'9,146lbs,Normal,3.0,Right,RB
177896,M. Vrančić,29,Bosnia Herzegovina,6'2,172lbs,Lean,3.0,Left,CM
207593,J. Uronen,23,Finland,5'10,163lbs,Normal,3.0,Left,LB
238569,K. Schindler,24,Ghana,5'11,170lbs,Normal,3.0,Right,RS
202986,Sin Jin Ho,29,Korea Republic,5'10,159lbs,Normal,3.0,Right,LCM
227562,L. Haraslín,22,Slovakia,6'0,157lbs,Lean,4.0,Left,LM
201707,A. Fiola,28,Hungary,6'0,154lbs,Normal,2.0,Right,RB
233195,X. Schlager,20,Austria,5'9,161lbs,Normal,3.0,Left,LCM
182763,N. Jelavić,32,Croatia,6'2,194lbs,Normal,3.0,Right,RS
206316,T. Ben Haim,28,Israel,5'11,165lbs,Lean,3.0,Right,LM
208364,Clinton Mata,25,Angola,5'11,159lbs,Normal,3.0,Right,RM
169708,S. Hutchinson,28,England,6'0,161lbs,Normal,2.0,Right,CDM
185068,J. Russell,28,Scotland,5'10,168lbs,Normal,3.0,Left,RW
216814,S. Uçan,24,Turkey,6'0,143lbs,Lean,3.0,Right,CM
199663,Renato Neto,26,Brazil,6'1,183lbs,Normal,3.0,Right,CM
202223,J. Meram,29,Iraq,6'1,165lbs,Lean,3.0,Right,LM
229359,Jorge Miramón,29,Spain,5'9,163lbs,Normal,3.0,Right,RB
231919,A. Murgia,21,Italy,6'1,172lbs,Normal,3.0,Right,CM
196848,I. Ávila,27,Peru,5'6,150lbs,Normal,3.0,Right,ST
188400,T. Kaminski,25,Belgium,6'3,176lbs,Lean,1.0,Right,GK
198641,K. Zohore,24,Denmark,6'4,212lbs,Normal,3.0,Left,ST
205553,L. Ceppitelli,28,Italy,6'2,183lbs,Normal,2.0,Right,LCB
177137,Nuno Coelho,30,Portugal,6'0,168lbs,Lean,2.0,Right,CDM
178417,C. Mulgrew,32,Scotland,6'3,183lbs,Normal,2.0,Left,CB
207858,D. Dwyer,27,United States,5'9,174lbs,Normal,3.0,Left,ST
167666,J. Carrizo,34,Argentina,6'2,192lbs,Normal,1.0,Right,GK
178418,F. Peluso,34,Italy,6'2,181lbs,Lean,2.0,Left,LB
189938,M. van der Werff,29,Netherlands,6'1,181lbs,Normal,2.0,Right,RCB
214515,M. Piedrahita,33,Colombia,5'9,174lbs,Normal,3.0,Right,RB
214771,V. Ayala,30,Paraguay,5'10,154lbs,Normal,3.0,Right,CM
237043,R. Alvarado,19,Mexico,5'9,154lbs,Lean,3.0,Left,CAM
241907,D. Rossi,20,Uruguay,5'7,150lbs,Normal,4.0,Right,LW
193267,F. Pisacane,32,Italy,5'10,170lbs,Normal,2.0,Right,CB
198900,U. Ćosić,25,Serbia,6'2,170lbs,Normal,2.0,Right,CB
199412,Sebá,26,Brazil,5'10,161lbs,Normal,3.0,Left,LW
214004,D. Peralta,33,Colombia,6'2,185lbs,Normal,2.0,Right,RCB
236532,R. Koch,21,Germany,6'4,187lbs,Lean,2.0,Right,LDM
212469,A. Ghazal,26,Egypt,6'2,185lbs,Lean,3.0,Right,CDM
164853,A. Federici,33,Australia,6'2,198lbs,Stocky,1.0,Right,GK
204278,David Simón,28,Spain,5'9,150lbs,Normal,3.0,Right,RB
221174,M. Oršić,25,Croatia,5'10,152lbs,Normal,3.0,Right,LM
230390,Alexandre Frandeira,30,Brazil,6'4,187lbs,Normal,2.0,Right,LCB
152567,A. Tettey,32,Norway,5'11,150lbs,Normal,2.0,Right,RDM
198904,G. Hanley,26,Scotland,6'2,179lbs,Normal,2.0,Right,CB
204280,Cristian Herrera,27,Spain,6'2,187lbs,Normal,3.0,Left,LS
101880,R. Green,38,England,6'2,203lbs,Normal,1.0,Right,GK
235512,Gelson Dala,21,Angola,5'9,143lbs,Lean,4.0,Right,ST
232441,M. Higashiguchi,32,Japan,6'0,172lbs,Normal,1.0,Right,GK
199674,Jorge Teixeira,31,Portugal,6'2,196lbs,Normal,2.0,Right,CB
205818,R. Woods,24,England,5'8,154lbs,Lean,3.0,Right,CDM
213498,S. Martinsson Ngouali,26,Gabon,5'9,165lbs,Stocky,3.0,Right,LCM
217082,W. Ángel,25,Venezuela,6'2,185lbs,Normal,2.0,Right,LCB
221434,D. Villalpando,26,Mexico,5'8,148lbs,Normal,3.0,Right,CAM
224506,M. Šitum,26,Croatia,5'10,168lbs,Lean,3.0,Right,LM
202491,T. Carroll,26,England,5'10,146lbs,Lean,3.0,Left,CM
167931,R. Elliot,32,Republic of Ireland,6'3,207lbs,Normal,1.0,Left,GK
178171,Sergio Sánchez,32,Spain,6'1,172lbs,Normal,2.0,Right,RCB
198908,I. Cofie,26,Ghana,6'0,165lbs,Lean,3.0,Right,RDM
208892,S. Byram,24,England,6'0,159lbs,Lean,3.0,Right,RB
215292,M. Cauteruccio,31,Uruguay,5'11,168lbs,Normal,3.0,Right,ST
217852,K. Molino,28,Trinidad & Tobago,5'8,154lbs,Lean,3.0,Right,CAM
189436,L. Ariaudo,29,Italy,6'1,174lbs,Lean,2.0,Left,CB
193276,P. Klingmann,30,Germany,5'11,174lbs,Normal,3.0,Right,RB
228093,M. Thuram,20,France,6'4,194lbs,Normal,3.0,Right,LM
167933,Y. Cahuzac,33,France,5'10,154lbs,Lean,2.0,Right,LDM
172285,Elustondo,31,Spain,6'0,174lbs,Normal,3.0,Right,CM
54013,S. Downing,33,England,5'11,141lbs,Lean,3.0,Left,RW
188157,L. Immers,32,Netherlands,6'2,172lbs,Lean,2.0,Right,RCM
215294,C. Menéndez,30,Argentina,6'1,176lbs,Normal,3.0,Right,ST
233982,Vágner Corraldo,30,Brazil,5'9,154lbs,Normal,3.0,Left,LB
171774,Luso,33,Spain,6'0,165lbs,Lean,2.0,Right,LCB
193278,C. Mavinga,27,DR Congo,6'1,172lbs,Normal,3.0,Left,LCB
220671,F. Melchiorri,31,Italy,6'0,168lbs,Lean,3.0,Right,LS
192767,T. Doumbia,28,Mali,6'4,183lbs,Normal,3.0,Right,CDM
210688,A. Trondsen,23,Norway,6'0,172lbs,Normal,3.0,Left,LCM
222464,Sivera,21,Spain,6'0,165lbs,Normal,1.0,Right,GK
230400,Allison Sireo,30,Brazil,6'4,187lbs,Lean,2.0,Right,RCB
179712,Z. Stieber,29,Hungary,5'9,148lbs,Lean,3.0,Left,RM
204289,S. Berahino,24,Burundi,5'11,181lbs,Normal,3.0,Right,LW
160770,O. Skúlason,35,Iceland,6'0,179lbs,Stocky,2.0,Right,CDM
239106,L. Koutris,22,Greece,5'7,159lbs,Normal,3.0,Left,LB
188674,M. Pektemek,29,Turkey,6'0,159lbs,Lean,3.0,Right,CF
213763,R. Schüller,27,Finland,5'10,148lbs,Lean,3.0,Left,CDM
224003,Sergio Herrera,25,Spain,6'4,176lbs,Lean,1.0,Right,GK
180739,E. Kawashima,35,Japan,6'1,163lbs,Normal,1.0,Right,GK
201220,L. Memushaj,31,Albania,5'9,154lbs,Normal,3.0,Right,LCM
215556,E. Fernandes,22,Switzerland,6'3,154lbs,Lean,3.0,Right,RM
232708,M. Valenzuela,19,Argentina,5'6,146lbs,Normal,3.0,Left,LB
186116,H. Lansbury,27,England,6'1,187lbs,Normal,3.0,Right,CM
216325,A. Gunn,22,England,6'5,170lbs,Lean,1.0,Right,GK
225541,A. Kamara,23,France,5'10,179lbs,Stocky,3.0,Right,ST
168965,R. Riou,30,France,6'2,179lbs,Normal,1.0,Right,GK
176389,Jung Sung Ryong,33,Korea Republic,6'3,198lbs,Normal,1.0,Right,GK
199174,A. Caracciolo,28,Italy,6'1,183lbs,Normal,2.0,Right,RCB
221702,Ewandro,22,Brazil,5'9,148lbs,Lean,3.0,Left,RM
228614,G. Holtmann,23,Germany,6'0,170lbs,Normal,3.0,Left,LM
201991,Erik Morán,27,Spain,6'2,163lbs,Lean,3.0,Right,CDM
212231,Tobias Figueiredo,24,Portugal,6'2,185lbs,Normal,2.0,Right,RCB
223495,I. Rossi,24,Argentina,6'0,168lbs,Lean,3.0,Left,LCM
230407,Miltisco Paulino,30,Brazil,5'11,170lbs,Normal,2.0,Right,LCB
233223,P. Brlek,24,Croatia,5'11,163lbs,Normal,3.0,Right,CM
223240,G. Bettini,25,Argentina,5'7,163lbs,Lean,2.0,Right,RB
224520,R. Kent,21,England,5'8,143lbs,Lean,4.0,Right,LW
229896,Jordi Calavera,22,Spain,6'0,163lbs,Normal,3.0,Right,RB
241672,M. Lešković,27,Croatia,6'2,190lbs,Normal,2.0,Right,CB
188168,G. Friend,30,England,6'2,183lbs,Normal,3.0,Left,LB
200713,S. Aydoğdu,27,Turkey,5'11,159lbs,Lean,3.0,Left,CM
177673,S. Gashi,29,Albania,6'0,165lbs,Normal,3.0,Left,RS
49161,O. Deschacht,37,Belgium,6'0,179lbs,Lean,2.0,Left,LCB
223498,E. Cecchini,23,Argentina,5'10,172lbs,Lean,3.0,Right,CDM
211723,T. Knipping,25,Germany,6'2,181lbs,Normal,2.0,Left,CB
222987,H. Yamaguchi,27,Japan,5'8,159lbs,Lean,3.0,Right,RCM
223243,V. Aguilera,29,Argentina,6'2,194lbs,Normal,2.0,Right,LCB
50955,J. Cavalli,36,France,5'7,143lbs,Stocky,3.0,Left,CAM
216076,L. Pasciuti,28,Italy,5'8,150lbs,Normal,3.0,Right,LM
200461,M. Makuszewski,28,Poland,5'9,154lbs,Normal,3.0,Right,RM
215309,L. Albertengo,27,Argentina,5'10,161lbs,Lean,3.0,Right,ST
181006,Serginho,31,Brazil,5'10,154lbs,Lean,3.0,Right,CDM
207887,F. Schnellhardt,24,Germany,5'11,165lbs,Normal,3.0,Left,CM
143119,M. Pavone,36,Argentina,5'11,179lbs,Normal,2.0,Right,ST
224271,T. Goiginger,25,Austria,5'11,152lbs,Lean,4.0,Right,RW
36111,K. Beckerman,36,United States,5'10,154lbs,Normal,2.0,Right,RCM
16,Luis García,37,Spain,5'10,143lbs,Lean,3.0,Right,RCM
230672,Lyanco,21,Brazil,6'2,165lbs,Normal,2.0,Right,CB
178448,A. Luci,33,Italy,5'8,150lbs,Normal,3.0,Right,CM
245520,Luca Sangalli,23,Spain,5'6,163lbs,Stocky,2.0,Right,RM
203537,S. Ameobi,26,England,6'4,172lbs,Lean,4.0,Left,CAM
205585,J. Price,25,England,5'7,152lbs,Normal,2.0,Right,CDM
184337,Go Yo Han,30,Korea Republic,5'7,143lbs,Normal,3.0,Right,RM
208914,O. Hawsawi,32,Saudi Arabia,6'1,168lbs,Lean,2.0,Right,CB
189459,Jaime Romero,27,Spain,5'9,170lbs,Normal,3.0,Left,RM
177684,S. Grippo,29,Switzerland,6'2,176lbs,Lean,2.0,Right,CB
