ID,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
204104,6.0,7.0,8.0,15.0,16.0
144200,10.0,7.0,6.0,6.0,12.0
213064,8.0,15.0,8.0,12.0,6.0
220488,15.0,10.0,12.0,7.0,6.0
179528,12.0,15.0,6.0,8.0,10.0
209738,7.0,14.0,11.0,13.0,7.0
162890,8.0,8.0,13.0,14.0,15.0
188234,13.0,16.0,14.0,12.0,15.0
208459,11.0,9.0,12.0,13.0,13.0
209483,75.0,65.0,65.0,68.0,75.0
198220,9.0,8.0,9.0,11.0,8.0
199244,16.0,6.0,10.0,13.0,13.0
202060,11.0,11.0,7.0,10.0,12.0
170828,6.0,10.0,16.0,8.0,13.0
234573,9.0,5.0,13.0,9.0,10.0
223054,12.0,15.0,7.0,13.0,11.0
228942,9.0,6.0,12.0,9.0,9.0
237646,7.0,14.0,12.0,7.0,6.0
217167,12.0,6.0,11.0,13.0,9.0
224591,14.0,12.0,9.0,13.0,16.0
214096,7.0,8.0,12.0,7.0,14.0
217168,9.0,10.0,12.0,16.0,15.0
169808,3.0,5.0,3.0,3.0,5.0
183632,6.0,15.0,14.0,15.0,6.0
3665,11.0,7.0,8.0,14.0,7.0
239953,12.0,7.0,11.0,14.0,12.0
184401,15.0,12.0,12.0,6.0,7.0
241746,6.0,6.0,12.0,5.0,14.0
231507,12.0,5.0,6.0,7.0,14.0
234579,8.0,12.0,11.0,8.0,12.0
234835,9.0,9.0,14.0,14.0,13.0
204372,12.0,9.0,15.0,13.0,8.0
219988,9.0,8.0,7.0,7.0,8.0
185172,71.0,68.0,64.0,68.0,74.0
197973,13.0,14.0,8.0,12.0,13.0
158293,13.0,16.0,6.0,10.0,14.0
190549,16.0,15.0,13.0,10.0,14.0
230486,12.0,12.0,11.0,12.0,10.0
172886,9.0,13.0,8.0,7.0,10.0
199511,12.0,14.0,6.0,10.0,7.0
211287,6.0,6.0,10.0,15.0,6.0
213591,13.0,7.0,12.0,13.0,6.0
214615,7.0,13.0,12.0,13.0,13.0
219736,76.0,65.0,63.0,68.0,77.0
198489,6.0,16.0,16.0,15.0,15.0
183385,13.0,14.0,14.0,12.0,6.0
208730,7.0,8.0,14.0,14.0,10.0
231002,6.0,6.0,6.0,11.0,9.0
235866,15.0,13.0,6.0,7.0,14.0
184154,12.0,16.0,12.0,8.0,8.0
230235,14.0,16.0,9.0,8.0,7.0
190555,10.0,13.0,6.0,12.0,7.0
214876,7.0,14.0,6.0,10.0,8.0
225884,13.0,13.0,11.0,10.0,16.0
227932,10.0,10.0,15.0,15.0,8.0
237404,14.0,11.0,9.0,13.0,11.0
240988,13.0,12.0,14.0,12.0,13.0
176732,10.0,16.0,15.0,15.0,9.0
159581,12.0,12.0,8.0,11.0,10.0
234333,9.0,10.0,7.0,13.0,8.0
188765,9.0,10.0,12.0,6.0,8.0
214366,9.0,8.0,10.0,10.0,10.0
234078,7.0,6.0,7.0,7.0,10.0
192608,8.0,15.0,11.0,16.0,14.0
193632,14.0,12.0,15.0,12.0,14.0
199266,10.0,11.0,14.0,13.0,16.0
222562,72.0,69.0,73.0,71.0,72.0
223074,13.0,8.0,10.0,14.0,9.0
239970,13.0,13.0,10.0,15.0,12.0
204387,8.0,11.0,14.0,6.0,8.0
201572,14.0,15.0,7.0,11.0,12.0
213092,15.0,10.0,10.0,7.0,9.0
161636,12.0,10.0,14.0,16.0,14.0
194916,70.0,72.0,65.0,70.0,71.0
233061,9.0,15.0,5.0,11.0,6.0
234853,12.0,14.0,10.0,12.0,11.0
239717,8.0,10.0,8.0,12.0,8.0
192613,68.0,69.0,66.0,73.0,74.0
205158,9.0,10.0,7.0,7.0,9.0
175462,11.0,15.0,10.0,14.0,6.0
224103,8.0,11.0,10.0,6.0,15.0
228967,15.0,14.0,15.0,12.0,13.0
191079,16.0,16.0,16.0,12.0,16.0
214376,7.0,7.0,7.0,6.0,9.0
224104,11.0,10.0,11.0,15.0,10.0
159080,14.0,13.0,11.0,12.0,10.0
209769,8.0,9.0,11.0,9.0,13.0
227689,6.0,6.0,8.0,9.0,9.0
169321,70.0,71.0,74.0,72.0,71.0
234857,6.0,14.0,5.0,7.0,12.0
183145,9.0,16.0,9.0,9.0,6.0
201066,14.0,11.0,10.0,7.0,10.0
214378,15.0,6.0,8.0,7.0,12.0
241771,6.0,10.0,6.0,15.0,9.0
225900,15.0,16.0,15.0,7.0,7.0
194924,16.0,15.0,10.0,12.0,16.0
199789,6.0,13.0,15.0,10.0,7.0
202605,10.0,11.0,12.0,8.0,10.0
192621,7.0,11.0,10.0,9.0,12.0
217710,6.0,11.0,6.0,7.0,11.0
220782,9.0,15.0,14.0,10.0,8.0
186990,74.0,70.0,69.0,71.0,71.0
241775,15.0,12.0,10.0,10.0,8.0
222832,15.0,11.0,10.0,7.0,7.0
224368,8.0,12.0,8.0,8.0,8.0
178032,9.0,11.0,13.0,10.0,14.0
197233,70.0,68.0,65.0,72.0,71.0
203633,6.0,12.0,14.0,14.0,14.0
183921,6.0,14.0,10.0,13.0,7.0
191089,8.0,16.0,6.0,10.0,12.0
199282,16.0,16.0,13.0,13.0,12.0
232562,76.0,59.0,68.0,63.0,79.0
177522,6.0,8.0,13.0,8.0,10.0
224371,14.0,8.0,14.0,10.0,7.0
233075,15.0,8.0,11.0,8.0,13.0
236403,13.0,8.0,7.0,8.0,8.0
239475,14.0,7.0,11.0,6.0,13.0
246387,13.0,13.0,13.0,7.0,11.0
190579,13.0,12.0,7.0,11.0,10.0
200820,15.0,10.0,9.0,13.0,11.0
202356,16.0,16.0,6.0,9.0,11.0
210548,8.0,13.0,6.0,10.0,9.0
211060,10.0,10.0,14.0,13.0,14.0
214388,14.0,6.0,7.0,14.0,13.0
216692,68.0,69.0,70.0,74.0,69.0
230772,11.0,11.0,11.0,11.0,6.0
112244,6.0,8.0,8.0,7.0,8.0
200309,8.0,13.0,12.0,9.0,12.0
224885,9.0,7.0,11.0,8.0,7.0
193909,16.0,11.0,8.0,7.0,7.0
204406,15.0,8.0,13.0,15.0,9.0
142454,13.0,10.0,16.0,16.0,7.0
189558,14.0,9.0,9.0,13.0,12.0
193910,10.0,7.0,12.0,13.0,16.0
214135,14.0,8.0,10.0,8.0,12.0
215159,7.0,11.0,16.0,9.0,8.0
156535,13.0,8.0,8.0,15.0,15.0
164471,8.0,6.0,15.0,16.0,7.0
230263,11.0,14.0,7.0,7.0,12.0
193143,12.0,14.0,8.0,6.0,12.0
197240,10.0,13.0,9.0,6.0,16.0
204920,13.0,9.0,16.0,8.0,14.0
214392,9.0,15.0,12.0,7.0,10.0
222840,8.0,13.0,13.0,13.0,13.0
202873,70.0,68.0,59.0,70.0,74.0
208505,6.0,11.0,12.0,14.0,11.0
225145,11.0,13.0,9.0,13.0,13.0
169593,12.0,12.0,8.0,11.0,12.0
189561,7.0,8.0,12.0,7.0,9.0
230266,10.0,8.0,7.0,9.0,7.0
230522,13.0,7.0,8.0,7.0,14.0
173434,16.0,8.0,14.0,8.0,9.0
205691,14.0,12.0,11.0,12.0,7.0
210555,14.0,15.0,15.0,14.0,13.0
218747,7.0,10.0,10.0,15.0,8.0
193147,9.0,12.0,15.0,11.0,6.0
194171,6.0,7.0,8.0,15.0,12.0
203388,10.0,11.0,14.0,7.0,15.0
221564,8.0,13.0,16.0,9.0,10.0
211325,9.0,8.0,8.0,14.0,6.0
177533,9.0,7.0,9.0,15.0,8.0
190589,7.0,6.0,6.0,11.0,15.0
138110,15.0,13.0,16.0,9.0,15.0
210814,15.0,14.0,7.0,15.0,11.0
212607,8.0,16.0,9.0,15.0,8.0
220031,13.0,11.0,12.0,13.0,13.0
222079,6.0,13.0,12.0,9.0,10.0
169343,7.0,15.0,13.0,8.0,12.0
239231,13.0,7.0,9.0,10.0,11.0
142720,16.0,16.0,16.0,8.0,8.0
211840,15.0,14.0,12.0,15.0,11.0
179840,12.0,13.0,15.0,12.0,7.0
181120,6.0,9.0,8.0,11.0,11.0
192128,10.0,10.0,9.0,10.0,10.0
200065,13.0,10.0,8.0,15.0,11.0
158849,13.0,14.0,8.0,7.0,12.0
214146,14.0,11.0,11.0,10.0,16.0
215938,6.0,12.0,12.0,8.0,8.0
230275,10.0,9.0,12.0,8.0,8.0
230531,13.0,12.0,14.0,16.0,14.0
164484,68.0,69.0,71.0,69.0,73.0
236164,12.0,10.0,13.0,7.0,9.0
176772,73.0,67.0,62.0,70.0,76.0
246405,11.0,8.0,10.0,7.0,6.0
189061,71.0,69.0,68.0,71.0,70.0
222598,13.0,15.0,9.0,11.0,11.0
214919,13.0,12.0,16.0,11.0,7.0
229255,72.0,68.0,63.0,70.0,74.0
236935,13.0,10.0,13.0,6.0,8.0
214409,16.0,9.0,7.0,12.0,9.0
158089,10.0,9.0,8.0,11.0,9.0
233097,14.0,14.0,8.0,7.0,11.0
234889,5.0,11.0,6.0,6.0,7.0
234122,6.0,6.0,10.0,13.0,5.0
194956,10.0,12.0,11.0,11.0,16.0
214413,8.0,13.0,12.0,7.0,13.0
215437,12.0,14.0,10.0,14.0,6.0
155533,13.0,10.0,6.0,8.0,8.0
186253,9.0,15.0,7.0,8.0,12.0
190093,6.0,7.0,15.0,14.0,11.0
190094,11.0,10.0,16.0,8.0,12.0
204687,13.0,15.0,10.0,15.0,10.0
150415,6.0,11.0,10.0,6.0,14.0
236175,12.0,12.0,16.0,7.0,8.0
198032,15.0,13.0,7.0,8.0,10.0
204688,15.0,10.0,16.0,13.0,6.0
224656,7.0,14.0,10.0,10.0,9.0
225680,10.0,16.0,14.0,7.0,12.0
215441,11.0,8.0,12.0,12.0,8.0
223633,10.0,9.0,11.0,7.0,15.0
199570,16.0,11.0,7.0,8.0,9.0
205970,12.0,14.0,14.0,11.0,6.0
207762,7.0,11.0,14.0,10.0,7.0
224146,7.0,9.0,15.0,8.0,12.0
189586,73.0,70.0,60.0,71.0,69.0
238227,10.0,8.0,11.0,11.0,12.0
193683,11.0,15.0,6.0,14.0,7.0
199060,12.0,14.0,6.0,14.0,9.0
201876,15.0,14.0,10.0,9.0,13.0
211348,72.0,71.0,67.0,72.0,71.0
230292,12.0,9.0,11.0,12.0,8.0
193172,9.0,10.0,7.0,6.0,9.0
194964,16.0,15.0,10.0,12.0,11.0
202646,16.0,9.0,16.0,14.0,12.0
208790,11.0,6.0,16.0,12.0,16.0
162198,12.0,10.0,16.0,10.0,13.0
229782,9.0,8.0,9.0,6.0,6.0
176790,9.0,8.0,16.0,12.0,13.0
229271,8.0,6.0,11.0,8.0,8.0
192663,7.0,11.0,7.0,7.0,13.0
201368,8.0,14.0,15.0,14.0,9.0
184472,11.0,9.0,7.0,9.0,12.0
202905,9.0,8.0,8.0,10.0,12.0
228761,11.0,11.0,14.0,9.0,6.0
198810,13.0,10.0,15.0,15.0,16.0
220570,11.0,13.0,16.0,7.0,9.0
184218,8.0,9.0,13.0,6.0,7.0
192922,74.0,68.0,68.0,71.0,72.0
201883,13.0,7.0,5.0,9.0,14.0
180635,12.0,13.0,7.0,7.0,16.0
205212,6.0,11.0,7.0,7.0,15.0
137373,7.0,7.0,14.0,9.0,11.0
212381,9.0,9.0,13.0,9.0,12.0
220061,9.0,8.0,9.0,14.0,11.0
236189,8.0,8.0,10.0,12.0,12.0
176029,15.0,16.0,13.0,11.0,10.0
179613,13.0,16.0,13.0,7.0,9.0
51101,8.0,9.0,12.0,6.0,10.0
183453,7.0,12.0,8.0,14.0,11.0
212382,9.0,12.0,14.0,9.0,8.0
52126,6.0,11.0,7.0,14.0,16.0
184990,12.0,15.0,9.0,8.0,13.0
194718,7.0,6.0,15.0,8.0,7.0
215455,11.0,15.0,9.0,14.0,10.0
193695,13.0,13.0,16.0,14.0,14.0
214944,10.0,14.0,14.0,12.0,9.0
220064,8.0,10.0,13.0,7.0,7.0
223136,11.0,12.0,13.0,9.0,9.0
164256,12.0,6.0,7.0,10.0,8.0
216481,8.0,10.0,13.0,12.0,10.0
193185,12.0,9.0,11.0,9.0,7.0
212130,9.0,15.0,14.0,9.0,10.0
182178,11.0,8.0,14.0,14.0,13.0
201379,9.0,10.0,8.0,13.0,8.0
177571,8.0,9.0,12.0,12.0,14.0
202148,14.0,9.0,14.0,14.0,7.0
140196,15.0,9.0,15.0,14.0,7.0
202149,7.0,16.0,15.0,8.0,12.0
220837,13.0,12.0,8.0,12.0,11.0
240037,9.0,13.0,13.0,8.0,7.0
205990,7.0,12.0,14.0,10.0,11.0
219814,16.0,13.0,12.0,15.0,14.0
224422,15.0,8.0,9.0,14.0,16.0
194727,11.0,13.0,9.0,15.0,11.0
102056,5.0,4.0,5.0,5.0,4.0
203177,11.0,7.0,6.0,10.0,14.0
199594,12.0,15.0,10.0,12.0,13.0
206506,6.0,11.0,11.0,11.0,10.0
211626,8.0,10.0,15.0,10.0,9.0
223402,7.0,10.0,8.0,7.0,11.0
190122,14.0,8.0,8.0,11.0,13.0
193706,15.0,13.0,14.0,12.0,10.0
194730,74.0,66.0,67.0,69.0,75.0
187051,11.0,10.0,15.0,15.0,6.0
231340,6.0,10.0,11.0,5.0,6.0
228782,11.0,11.0,12.0,10.0,16.0
229294,7.0,9.0,8.0,14.0,13.0
203439,6.0,7.0,14.0,10.0,9.0
230319,77.0,61.0,62.0,64.0,77.0
201136,15.0,10.0,9.0,11.0,11.0
200113,15.0,15.0,12.0,7.0,7.0
164529,13.0,12.0,15.0,15.0,7.0
124337,10.0,13.0,13.0,16.0,13.0
193201,11.0,8.0,9.0,8.0,15.0
142258,72.0,70.0,65.0,71.0,71.0
211378,7.0,13.0,11.0,9.0,11.0
213938,15.0,9.0,16.0,7.0,12.0
223922,9.0,11.0,16.0,11.0,15.0
211891,12.0,9.0,7.0,14.0,8.0
221875,9.0,7.0,9.0,12.0,11.0
197300,8.0,9.0,15.0,10.0,11.0
208052,9.0,8.0,7.0,9.0,9.0
199861,16.0,8.0,13.0,9.0,10.0
204213,16.0,14.0,15.0,7.0,11.0
159157,13.0,16.0,6.0,11.0,14.0
188597,74.0,68.0,60.0,73.0,74.0
210358,70.0,72.0,72.0,68.0,72.0
225206,14.0,12.0,12.0,15.0,12.0
166838,14.0,15.0,13.0,8.0,10.0
237238,9.0,6.0,6.0,10.0,11.0
220087,10.0,14.0,10.0,12.0,10.0
186551,13.0,14.0,6.0,16.0,16.0
230072,9.0,15.0,11.0,10.0,9.0
201145,13.0,16.0,8.0,8.0,13.0
212409,12.0,11.0,15.0,12.0,16.0
223929,14.0,15.0,9.0,12.0,15.0
224953,68.0,76.0,68.0,65.0,73.0
180409,6.0,13.0,8.0,14.0,12.0
186553,14.0,8.0,14.0,8.0,7.0
189369,13.0,11.0,8.0,5.0,7.0
220090,12.0,9.0,7.0,10.0,8.0
224442,76.0,67.0,63.0,68.0,74.0
233147,12.0,6.0,11.0,6.0,10.0
172475,12.0,8.0,14.0,7.0,9.0
202940,15.0,12.0,16.0,15.0,15.0
230332,61.0,77.0,76.0,70.0,73.0
207805,16.0,15.0,14.0,6.0,14.0
224189,14.0,11.0,9.0,10.0,13.0
170941,14.0,14.0,8.0,11.0,8.0
188094,70.0,73.0,72.0,72.0,69.0
198079,8.0,4.0,3.0,7.0,7.0
198335,11.0,12.0,8.0,10.0,16.0
213439,8.0,11.0,7.0,15.0,13.0
230335,10.0,7.0,8.0,7.0,12.0
231360,9.0,6.0,13.0,9.0,13.0
166080,10.0,6.0,9.0,10.0,15.0
241856,5.0,9.0,14.0,11.0,14.0
188352,9.0,14.0,12.0,7.0,10.0
158657,72.0,69.0,67.0,70.0,71.0
182209,16.0,10.0,13.0,9.0,14.0
137410,6.0,8.0,8.0,5.0,10.0
211394,7.0,7.0,13.0,6.0,9.0
221378,12.0,8.0,6.0,7.0,10.0
226754,9.0,12.0,10.0,16.0,15.0
190658,9.0,6.0,10.0,6.0,6.0
220355,13.0,8.0,13.0,13.0,6.0
233411,13.0,9.0,10.0,5.0,8.0
110019,12.0,15.0,13.0,14.0,10.0
138436,8.0,14.0,7.0,10.0,6.0
228804,14.0,12.0,12.0,15.0,10.0
230340,11.0,10.0,14.0,9.0,7.0
235717,11.0,12.0,11.0,13.0,13.0
206534,9.0,7.0,11.0,6.0,16.0
213446,10.0,12.0,9.0,6.0,10.0
220358,14.0,13.0,12.0,14.0,7.0
229574,6.0,8.0,12.0,12.0,13.0
236998,10.0,12.0,12.0,11.0,12.0
217287,12.0,14.0,12.0,8.0,8.0
224967,9.0,16.0,9.0,8.0,11.0
205256,10.0,11.0,10.0,7.0,13.0
221896,14.0,13.0,9.0,9.0,8.0
164041,69.0,77.0,61.0,67.0,68.0
187337,6.0,15.0,16.0,7.0,6.0
200138,13.0,12.0,11.0,12.0,13.0
207562,10.0,9.0,14.0,15.0,6.0
142794,16.0,12.0,12.0,15.0,12.0
214986,14.0,6.0,8.0,11.0,15.0
227530,8.0,16.0,12.0,15.0,8.0
168650,7.0,13.0,9.0,7.0,13.0
243402,10.0,8.0,13.0,5.0,8.0
222411,72.0,69.0,73.0,69.0,72.0
224459,13.0,16.0,8.0,7.0,13.0
188107,12.0,7.0,10.0,13.0,14.0
212428,8.0,6.0,11.0,14.0,8.0
242380,14.0,12.0,15.0,11.0,5.0
224461,9.0,10.0,12.0,15.0,13.0
183245,8.0,9.0,14.0,6.0,9.0
198350,73.0,66.0,63.0,71.0,74.0
215502,68.0,68.0,70.0,71.0,74.0
229582,13.0,12.0,8.0,6.0,8.0
173518,14.0,8.0,7.0,12.0,10.0
139727,69.0,71.0,78.0,70.0,71.0
205008,5.0,5.0,5.0,5.0,5.0
211920,15.0,16.0,11.0,10.0,11.0
212944,5.0,5.0,7.0,5.0,4.0
220624,70.0,72.0,67.0,67.0,73.0
236496,6.0,13.0,6.0,13.0,11.0
238033,71.0,67.0,58.0,76.0,72.0
177105,14.0,6.0,9.0,15.0,8.0
140498,70.0,69.0,66.0,72.0,71.0
210386,16.0,15.0,9.0,6.0,11.0
236498,13.0,12.0,5.0,8.0,15.0
186578,8.0,6.0,7.0,10.0,6.0
216275,12.0,9.0,11.0,9.0,7.0
226515,11.0,7.0,9.0,6.0,12.0
167379,11.0,7.0,7.0,11.0,15.0
225236,13.0,9.0,7.0,11.0,8.0
232148,11.0,6.0,6.0,8.0,9.0
169941,16.0,8.0,6.0,16.0,10.0
213718,12.0,6.0,7.0,12.0,14.0
230358,14.0,8.0,7.0,8.0,7.0
234966,14.0,12.0,5.0,9.0,11.0
199895,9.0,9.0,15.0,15.0,11.0
217047,8.0,15.0,14.0,9.0,6.0
186839,10.0,15.0,6.0,15.0,13.0
211672,8.0,7.0,14.0,14.0,7.0
153048,12.0,9.0,10.0,8.0,15.0
221912,71.0,66.0,63.0,69.0,74.0
231128,15.0,14.0,7.0,7.0,10.0
169432,16.0,7.0,11.0,12.0,13.0
190424,15.0,9.0,6.0,9.0,13.0
205529,14.0,11.0,10.0,11.0,11.0
198874,14.0,11.0,7.0,7.0,14.0
202458,14.0,12.0,15.0,6.0,8.0
234458,8.0,12.0,7.0,12.0,12.0
235226,13.0,9.0,13.0,14.0,12.0
199131,9.0,15.0,11.0,13.0,16.0
205531,5.0,13.0,9.0,8.0,11.0
224987,72.0,68.0,62.0,70.0,74.0
229084,9.0,8.0,5.0,8.0,11.0
163804,12.0,16.0,10.0,15.0,8.0
234716,6.0,6.0,13.0,9.0,12.0
239580,13.0,15.0,13.0,5.0,6.0
145117,6.0,6.0,9.0,12.0,11.0
158685,10.0,6.0,6.0,13.0,13.0
227293,8.0,12.0,8.0,15.0,10.0
176605,7.0,11.0,15.0,7.0,6.0
201438,13.0,14.0,14.0,16.0,8.0
212446,13.0,14.0,9.0,8.0,14.0
225502,11.0,11.0,9.0,6.0,14.0
230366,7.0,8.0,10.0,12.0,7.0
230367,8.0,8.0,7.0,12.0,8.0
202208,10.0,11.0,9.0,8.0,14.0
188128,6.0,9.0,6.0,13.0,9.0
189920,74.0,67.0,57.0,74.0,75.0
190432,10.0,7.0,6.0,6.0,5.0
16097,71.0,69.0,69.0,70.0,73.0
219617,12.0,16.0,13.0,15.0,10.0
226273,8.0,9.0,9.0,9.0,12.0
238305,8.0,8.0,7.0,11.0,9.0
179681,12.0,12.0,15.0,7.0,10.0
188385,16.0,6.0,15.0,12.0,13.0
142818,11.0,8.0,16.0,9.0,9.0
204771,13.0,14.0,7.0,14.0,13.0
197860,10.0,11.0,14.0,12.0,16.0
210404,8.0,16.0,11.0,13.0,6.0
234980,7.0,12.0,9.0,14.0,7.0
124388,9.0,15.0,11.0,9.0,9.0
227813,15.0,11.0,13.0,11.0,11.0
238053,7.0,13.0,11.0,13.0,9.0
239845,6.0,12.0,9.0,6.0,7.0
175589,11.0,11.0,15.0,11.0,13.0
244709,6.0,6.0,7.0,14.0,15.0
198630,9.0,10.0,13.0,11.0,12.0
212710,69.0,74.0,65.0,69.0,72.0
226278,16.0,15.0,18.0,13.0,10.0
228838,14.0,14.0,11.0,9.0,10.0
187878,8.0,9.0,11.0,14.0,9.0
204519,13.0,14.0,14.0,14.0,12.0
237799,5.0,11.0,8.0,13.0,12.0
181479,13.0,12.0,13.0,10.0,8.0
184807,14.0,11.0,7.0,13.0,12.0
200424,16.0,11.0,13.0,12.0,16.0
223208,14.0,7.0,12.0,15.0,6.0
236264,13.0,7.0,5.0,8.0,15.0
178152,7.0,13.0,12.0,15.0,7.0
200425,13.0,12.0,13.0,12.0,14.0
137449,12.0,7.0,11.0,11.0,11.0
191209,13.0,9.0,15.0,8.0,11.0
214506,8.0,7.0,8.0,12.0,12.0
224490,13.0,14.0,9.0,10.0,7.0
163050,7.0,8.0,11.0,11.0,8.0
232938,9.0,14.0,6.0,5.0,11.0
198379,16.0,12.0,16.0,11.0,12.0
200683,15.0,8.0,9.0,11.0,7.0
210923,70.0,72.0,66.0,71.0,68.0
212715,15.0,13.0,6.0,13.0,9.0
235499,7.0,12.0,9.0,8.0,14.0
237548,6.0,6.0,14.0,9.0,14.0
244204,9.0,7.0,12.0,14.0,13.0
201965,7.0,7.0,13.0,14.0,10.0
206317,14.0,10.0,8.0,11.0,6.0
201966,11.0,8.0,15.0,11.0,7.0
210926,11.0,12.0,6.0,7.0,11.0
216302,14.0,11.0,12.0,12.0,12.0
238830,12.0,13.0,12.0,14.0,10.0
134895,13.0,8.0,11.0,14.0,10.0
205551,12.0,13.0,9.0,13.0,16.0
216815,14.0,10.0,14.0,11.0,11.0
230383,15.0,15.0,8.0,10.0,16.0
192495,12.0,11.0,6.0,15.0,6.0
199152,7.0,8.0,9.0,7.0,7.0
163056,70.0,68.0,66.0,72.0,71.0
189680,12.0,10.0,11.0,15.0,6.0
199409,14.0,10.0,14.0,15.0,15.0
172529,7.0,7.0,16.0,6.0,6.0
198386,9.0,11.0,9.0,16.0,8.0
200434,15.0,9.0,5.0,9.0,15.0
208114,10.0,7.0,13.0,16.0,9.0
212466,6.0,7.0,12.0,14.0,12.0
220659,8.0,11.0,12.0,7.0,9.0
230387,14.0,18.0,18.0,16.0,11.0
237555,8.0,14.0,5.0,9.0,9.0
186355,71.0,72.0,62.0,71.0,70.0
204276,12.0,12.0,11.0,9.0,11.0
205556,8.0,9.0,11.0,15.0,10.0
205812,72.0,67.0,64.0,69.0,75.0
214772,15.0,11.0,13.0,8.0,8.0
232692,7.0,14.0,15.0,11.0,8.0
181236,13.0,13.0,11.0,15.0,10.0
189172,14.0,14.0,10.0,9.0,12.0
212470,9.0,15.0,9.0,7.0,10.0
213750,7.0,11.0,10.0,16.0,7.0
214006,8.0,12.0,8.0,9.0,14.0
223734,9.0,9.0,9.0,8.0,10.0
225782,15.0,9.0,7.0,10.0,13.0
233974,61.0,73.0,69.0,73.0,70.0
176630,68.0,67.0,65.0,69.0,74.0
189430,72.0,69.0,53.0,69.0,76.0
191222,14.0,14.0,12.0,14.0,15.0
202487,10.0,14.0,14.0,13.0,7.0
164855,7.0,16.0,12.0,7.0,14.0
232183,11.0,7.0,6.0,10.0,12.0
234488,13.0,9.0,11.0,12.0,13.0
237560,12.0,9.0,9.0,14.0,10.0
182520,74.0,70.0,59.0,65.0,76.0
120312,8.0,6.0,6.0,13.0,15.0
219641,7.0,14.0,15.0,7.0,7.0
220921,10.0,10.0,9.0,14.0,13.0
221433,10.0,9.0,14.0,14.0,11.0
233977,71.0,70.0,74.0,72.0,69.0
169978,9.0,11.0,16.0,11.0,12.0
221179,21.0,17.0,18.0,30.0,33.0
226299,10.0,11.0,8.0,7.0,15.0
172283,11.0,6.0,12.0,13.0,7.0
222204,9.0,10.0,9.0,15.0,15.0
223740,7.0,7.0,10.0,11.0,11.0
140029,70.0,64.0,65.0,73.0,74.0
193277,69.0,68.0,75.0,69.0,74.0
198654,8.0,7.0,8.0,10.0,12.0
195838,4.0,4.0,4.0,4.0,4.0
209407,9.0,9.0,8.0,6.0,7.0
212223,15.0,10.0,13.0,12.0,12.0
218623,11.0,9.0,13.0,12.0,11.0
162047,15.0,6.0,10.0,8.0,16.0
207872,12.0,15.0,12.0,15.0,10.0
212992,13.0,12.0,7.0,6.0,14.0
233472,15.0,6.0,13.0,11.0,11.0
184320,13.0,8.0,13.0,7.0,13.0
143617,12.0,11.0,10.0,16.0,7.0
223489,14.0,12.0,14.0,10.0,10.0
228353,11.0,12.0,12.0,8.0,14.0
198914,15.0,7.0,9.0,12.0,9.0
214018,9.0,8.0,9.0,9.0,12.0
233986,12.0,11.0,9.0,9.0,10.0
186882,72.0,65.0,65.0,71.0,74.0
199683,13.0,13.0,10.0,16.0,6.0
206083,10.0,12.0,10.0,15.0,15.0
216067,7.0,9.0,12.0,8.0,14.0
225539,9.0,15.0,14.0,9.0,10.0
230147,9.0,8.0,12.0,10.0,15.0
236547,6.0,7.0,10.0,9.0,13.0
190467,6.0,10.0,15.0,13.0,13.0
203780,11.0,13.0,10.0,15.0,15.0
207876,13.0,13.0,7.0,9.0,13.0
211204,12.0,7.0,12.0,7.0,10.0
162052,69.0,71.0,66.0,68.0,69.0
241412,7.0,6.0,11.0,8.0,6.0
212229,12.0,11.0,9.0,8.0,15.0
214021,12.0,8.0,8.0,7.0,13.0
156421,13.0,15.0,10.0,16.0,16.0
230405,15.0,12.0,13.0,18.0,16.0
235781,8.0,11.0,11.0,6.0,9.0
230150,11.0,14.0,12.0,10.0,12.0
231942,11.0,10.0,7.0,13.0,14.0
235526,7.0,8.0,12.0,10.0,5.0
241670,7.0,8.0,10.0,11.0,9.0
176902,12.0,7.0,12.0,13.0,9.0
138247,66.0,71.0,68.0,71.0,66.0
219655,9.0,11.0,12.0,14.0,11.0
157703,12.0,14.0,12.0,13.0,6.0
227591,9.0,8.0,8.0,15.0,7.0
200968,14.0,8.0,8.0,8.0,6.0
204040,9.0,11.0,7.0,8.0,11.0
212232,9.0,15.0,11.0,6.0,13.0
213512,16.0,13.0,10.0,10.0,7.0
197641,71.0,67.0,61.0,69.0,69.0
206601,8.0,8.0,12.0,6.0,6.0
214025,14.0,8.0,9.0,15.0,9.0
238857,6.0,6.0,7.0,11.0,10.0
241673,12.0,13.0,6.0,8.0,9.0
245257,8.0,12.0,9.0,12.0,12.0
189961,11.0,11.0,6.0,7.0,6.0
205834,10.0,8.0,9.0,12.0,10.0
234762,7.0,10.0,8.0,13.0,15.0
238346,11.0,12.0,14.0,14.0,6.0
241162,15.0,10.0,8.0,6.0,14.0
212747,9.0,14.0,15.0,14.0,16.0
222475,13.0,14.0,10.0,7.0,13.0
157707,15.0,16.0,15.0,7.0,11.0
234763,9.0,11.0,9.0,10.0,12.0
220172,6.0,10.0,8.0,14.0,8.0
221452,15.0,11.0,14.0,7.0,9.0
239116,11.0,5.0,8.0,5.0,12.0
8205,15.0,15.0,13.0,8.0,6.0
139533,12.0,9.0,15.0,15.0,8.0
220429,14.0,6.0,16.0,8.0,7.0
